id,estimate
1627875,5.7850112409062
201939,5.04494946065098
203957,3.4310329993773
1628395,3.38670466959041
101108,3.04807281108524
2585,2.56696186611632
204037,2.56191037569866
2544,2.42592785226195
1628384,2.33006068297447
1626246,2.29251781604815
202689,2.2842019354416
1628470,2.26152644114582
200782,2.22169322631176
203504,2.19632548213362
1626157,2.18773947411628
201142,2.17957064789579
2403,2.16023251472191
201935,2.07546184821843
201569,2.07153624783754
203095,1.98817724315119
1628379,1.93481206971615
202681,1.8992218250346
203512,1.89639858260799
203496,1.88403578521169
201143,1.87870410319967
203482,1.82923050903751
200757,1.82824462012217
202322,1.79708039051499
1627988,1.76864161846514
203110,1.76164945010971
1628409,1.74705928980817
201588,1.71897550488904
202779,1.71714548919308
1627885,1.69010216418085
202734,1.66274542963602
1626172,1.611221321237
203966,1.61013105257389
201942,1.59103767718418
101141,1.57018675959544
101112,1.56531382938309
101181,1.56183716869693
2594,1.546113473266
202704,1.53461277725245
2734,1.53139769092049
203954,1.48851743576717
201567,1.48144523819512
202327,1.46028048872889
201954,1.44147253328842
203089,1.43974471053961
1627858,1.43757653158444
202699,1.43208317845016
201952,1.39627304239263
200755,1.38864418023031
1627736,1.38843973684374
203118,1.36592284765696
203897,1.36335667102548
202718,1.34655710436237
203469,1.34012954749221
201967,1.29368273451085
201950,1.2928551966866
202710,1.28888290157924
200752,1.2878759543316
1938,1.26832412181676
1627751,1.26052748741369
203086,1.25473531209938
203081,1.24567963611777
1717,1.21928158212403
201609,1.2159456369905
203503,1.19772353925604
1628380,1.19353306305518
203518,1.18547124222827
202691,1.18483332205486
202703,1.17191563883259
201566,1.15965967516542
202685,1.12011682372064
203493,1.11312352274873
203962,1.08229563071801
1627854,1.07576630557579
1627790,1.06661294344752
200768,1.05496201060535
1627783,1.02519369237541
203585,1.00541158904847
2546,1.00278601869471
201148,0.994268599127411
1627823,0.993009672595194
203459,0.983723992536741
203999,0.981337746037652
203076,0.969504133176295
201144,0.936360290717258
201586,0.932287249983536
202696,0.901931722897148
1627732,0.899738814944369
203077,0.895739550397404
1626224,0.879364151186456
203952,0.868182829260743
1627832,0.866848199258744
2747,0.864627899466832
203200,0.851579906656219
1627824,0.843668089571307
203114,0.836605137156728
1891,0.835892028834969
203901,0.829089198822025
1627863,0.828045952874732
1627750,0.827942149215889
201580,0.826513024787875
203112,0.822524641318718
202738,0.809946973530319
202339,0.802598818888342
200826,0.797188367532129
202697,0.785260737529302
1626171,0.762239526081102
203935,0.751809948874927
2738,0.73954882184954
101150,0.739376823028478
203087,0.735221580021123
201961,0.724813408611114
201163,0.705587517174857
201959,0.686225889807917
1627758,0.679481574969102
201145,0.671924523663449
203918,0.671372733083059
1627761,0.643490857031173
203898,0.634967988545818
1627759,0.593096294367694
201601,0.581842410001405
1626149,0.575016294326052
201937,0.574857984542892
203490,0.564815696089873
1628369,0.563288183023372
1628462,0.546257380685156
1627781,0.543955981467002
200746,0.536397713594563
203915,0.529831547889655
202326,0.513862495427449
203477,0.503059615818413
1628382,0.495226600480109
203894,0.476302638907849
101107,0.475059873975778
202329,0.468591540606714
1628467,0.467214221944025
1628411,0.436924833726779
203500,0.432449997519469
203944,0.424666301754092
203937,0.413937348020304
201167,0.412353614440001
203991,0.397097453613573
1628388,0.392158325587168
201949,0.391687324495689
1626158,0.388603987699164
203484,0.387405920130782
1627819,0.38460825935944
203507,0.381585446757061
101123,0.371108292684359
1628393,0.369851860211965
203121,0.359680332832255
201988,0.356113598015474
203506,0.353328421193323
1628404,0.351817119154485
202337,0.334974129443041
203914,0.324403077639177
1626163,0.275258688808171
203953,0.270159657094452
203613,0.260961073994785
201587,0.25727812657092
1628378,0.255534951467345
203925,0.251109858465812
1626159,0.24698572192072
203092,0.222979359605449
101133,0.219067730009669
201936,0.209721559792286
1628407,0.196254533664158
2772,0.189759420427847
203464,0.186886853332246
201572,0.185600673757565
203109,0.183103936403379
202357,0.161124079119608
203939,0.146278681299873
201973,0.146145408534582
1626220,0.145676649249936
1626167,0.137777145300045
2744,0.136660831876388
202694,0.110935274762112
201568,0.094483698194919
203486,0.0925313049133412
2733,0.0766893243710778
1626178,0.0747469356647167
203488,0.0698126304193682
1626179,0.0696461867176634
1626192,0.0682831488913589
201229,0.0642241264082835
203085,0.0571086525098693
203992,0.0538541094667885
203922,0.0516272173165965
203710,0.0388925703660333
203471,0.0343370385949621
202711,0.0314678582141341
201158,0.0170695418958916
204025,0.00768707187851392
1628397,-0.00321246713126065
203078,-0.00629207428962265
1627846,-0.0140013248461777
203497,-0.0229064060633182
203115,-0.0321814746353556
1627812,-0.0447522282336151
1627098,-0.0524280564575147
1713,-0.0546008641625373
1628455,-0.0685836314450456
201162,-0.0717621938265159
203107,-0.0921405179291877
2216,-0.101373978856429
201933,-0.12343833579766
202722,-0.137277342250148
201152,-0.141078228321276
202397,-0.152742751686455
1627827,-0.157270992017546
1628469,-0.157494830239883
1628386,-0.159171005160126
1626195,-0.162313602688068
203083,-0.187482018875179
1626145,-0.195929323231104
1627789,-0.201570271183516
203932,-0.206980981718435
202362,-0.222314676342864
1626168,-0.223792554843337
201976,-0.240746033293907
203924,-0.248521073104258
201565,-0.264610810109098
201147,-0.264737712178054
1626196,-0.26649042873862
200794,-0.278199727471074
203468,-0.280693912942948
201960,-0.283935408603008
1627738,-0.28447521256767
201599,-0.290145178339046
1626188,-0.294228642328728
203124,-0.297591788299963
204020,-0.302525610797327
203079,-0.307580771635144
1626155,-0.325152690511206
1627763,-0.325661922369313
1627936,-0.337695226827372
1627775,-0.350564730320708
1626203,-0.35892452255542
1626166,-0.366551145359071
1628389,-0.379420153803493
2037,-0.380931093946486
204456,-0.384210790418494
202331,-0.387510050499213
203460,-0.392653275339642
204001,-0.435372268920814
201156,-0.440798611612897
1626156,-0.448624162953243
1626153,-0.4519857420077
203082,-0.453740137316215
1626162,-0.458704591900391
204060,-0.475926290621161
1627747,-0.481141276010735
203967,-0.483033365954664
203526,-0.498993612692132
1627741,-0.499434654754294
202709,-0.504852396858984
202498,-0.505376979118173
1628398,-0.511153936678496
202324,-0.532802938882857
203101,-0.547547095611754
203530,-0.558493644838981
200765,-0.565460406689813
1627734,-0.571632184767341
1627752,-0.572708817687617
1627767,-0.582384092056084
1628415,-0.593669528206685
201583,-0.595451902354131
1626147,-0.601090133413667
2548,-0.611862910725479
203145,-0.612693609162798
1628463,-0.644038243112495
203584,-0.644679217532148
201980,-0.647356159613103
101139,-0.664073207248445
201571,-0.690979182832301
202340,-0.694529046930458
1628464,-0.696974316723158
1626161,-0.708574488724991
202692,-0.71739233663827
1626209,-0.723154098369069
203920,-0.728425268133575
1628424,-0.737410518180034
1628416,-0.737515758009656
203926,-0.749390696591053
203473,-0.755747673960648
203521,-0.757555556779772
203501,-0.757868780365739
101127,-0.75992081222419
201578,-0.761318454655569
1628021,-0.761802064598869
201188,-0.767165324756536
1627755,-0.775630404083009
1627786,-0.787281078299767
202344,-0.803343155201214
202732,-0.807990978513269
204038,-0.810047736262833
2207,-0.81747746475634
2225,-0.837840823027456
203546,-0.845301617711383
101161,-0.863686293832673
201596,-0.864711349155903
1627737,-0.867091568586795
1627782,-0.87010053057045
203933,-0.874308590105296
203516,-0.88921984637688
202693,-0.899963528968424
1628374,-0.903673522889657
203084,-0.909017300284897
203476,-0.919316421999115
1628368,-0.930781853904914
101162,-0.950851612092114
202683,-0.951271134243337
1628373,-0.974785637590668
203961,-0.988062265670823
201584,-0.998934164412759
2730,-1.00994309393037
203463,-1.01925023257191
1628371,-1.02168403727241
1628366,-1.03594815456707
1627739,-1.07510039823217
203943,-1.08178720103469
1626204,-1.08587623470561
202334,-1.08686181191918
1628365,-1.11884325278292
202325,-1.12223257902233
1627748,-1.12616463210025
101109,-1.12823270819518
203903,-1.13172234393468
202335,-1.13814521743731
1626257,-1.13866406366698
1626175,-1.15276193666144
201577,-1.17772143812577
1626169,-1.20735384594993
202323,-1.21653367916361
203499,-1.22737546904271
201563,-1.28635679370277
201956,-1.29306462780291
202083,-1.2947451002465
2749,-1.30760193811864
203994,-1.32266474218051
1627746,-1.33550345700367
203487,-1.35165487205251
1626170,-1.36427303724292
201573,-1.3883001651621
202684,-1.4089511859696
1626150,-1.41055473099088
1627780,-1.41684994518482
202714,-1.42449559911136
1627749,-1.42934545864843
203186,-1.4517455308635
1628400,-1.45617489703951
1627756,-1.47620226780105
203210,-1.48310504140955
1626185,-1.48503383278613
1626151,-1.48633084146033
1626164,-1.51264839523169
201585,-1.5510957477145
1628372,-1.5740011537581
1627742,-1.58356845383191
1628390,-1.58513981231352
1628381,-1.59894971756994
2561,-1.62545664633645
1626144,-1.63632198735067
1628436,-1.64296625375328
1628412,-1.66685751209747
101106,-1.70808667089565
202328,-1.71689652809657
1627820,-1.73683398252448
201196,-1.73989777468137
1627814,-1.75306346369176
202066,-1.84822665690593
1628370,-1.86397410207443
1628367,-1.87587538229171
202355,-1.88122652139901
2200,-1.90343426376799
203458,-1.95179550638319
202687,-1.9666590725983
203948,-1.98041963944818
1627740,-2.01301550301062
1628414,-2.03385892256284
202702,-2.18646203626203
1627853,-2.21470350816714
1627733,-2.22277056827761
2754,-2.31941532532071
1626202,-2.32359572784543
203498,-2.37822109491549
203090,-2.38393781751214
2731,-2.4122240775647
1628425,-2.42323228624643
1627835,-2.45879149387617
201975,-2.53625521687241
2199,-2.53859091947279
1627362,-2.68219142830126
203930,-2.71090593415968
1628439,-2.81198368723216
1626143,-2.8326493603609
1626181,-2.87506180685177
1628503,-2.93704654897227
1628681,-2.95167372861467
201160,-3.27170929773613
1626245,-3.27216429765437
203960,-3.27668205571946
1628422,-3.33383256594854
203917,-3.3738191141312
203382,-3.61236011120612
1627826,-3.62597238298181
203457,-4.32995692252564
202389,-4.69266797269837
204028,-4.88903223624829
1628432,-5.41661040629432
1627884,-8.37655450557331
