id,estimate
1627875,42.6600718969033
203512,40.2274469959928
202689,36.9804314095013
1627751,36.3040751134269
201939,33.1250448532484
202685,32.3386646037459
202704,30.9563817308207
203957,30.524557173206
203504,30.0188697789765
1627988,29.534063993164
202322,29.490997758452
203081,29.1477707832741
1627885,28.8268289454657
1628395,28.6481718775651
202779,28.6042418321099
204037,28.577547264041
1627824,28.5425673404725
1626157,28.3413453761896
2544,27.7337007017232
1627790,27.6762139819557
203095,27.664626804763
101108,27.6377766488781
201566,27.4916648110117
1627736,27.4136733578274
203477,27.0197019296876
1627858,26.8981387080319
201935,26.4725056029188
203518,26.417153403203
1628379,26.3234508488063
1628455,25.9995388308024
204025,25.9776759031053
1626171,25.9533817150068
201569,25.5719604287503
203496,25.5173549187483
203200,25.4786645471808
201954,25.3160261045121
201588,25.2610457052904
203488,25.1732988123013
203962,25.1636049978578
1628470,25.025789879624
202397,25.0160364628689
202681,24.9056038348906
1627846,24.736391455515
202699,24.70649923344
200782,24.584090512805
1628411,24.45818376846
203118,24.2886577168065
203107,24.1516786979614
1628382,24.1442312835396
1627755,24.0915343292514
203482,24.0898245947645
1627854,24.0702946977014
1627741,24.0293442336297
101141,23.9835690272404
202734,23.9663726096214
203992,23.9392475562711
201609,23.8191532955813
203901,23.778251055952
203966,23.7043368083173
1626172,23.6655153044219
1891,23.6502419275761
203894,23.458463924874
1627783,23.4375171450868
1628409,23.3476902683473
203087,23.3207785229046
1628380,23.3179773190837
200757,23.2918204747154
1627780,23.2881120786923
201167,23.2807608400655
1627863,23.062660083166
203898,23.0491123518672
202718,23.0349091117082
201586,23.026254759372
1628388,22.9712742998278
1626192,22.9363593628653
1628404,22.9268254667784
1628397,22.802112905984
101150,22.7996894879508
202327,22.7409548292784
2734,22.7217639499359
2594,22.6990037707076
203503,22.6861793815145
1627758,22.6534092087874
1628467,22.651229967932
203484,22.6355063815521
200752,22.6147670175892
1627738,22.4690015015842
1626151,22.398178768916
1938,22.3552044698553
1627823,22.3044539353788
1626224,22.2897771555098
201143,22.2892008513647
203112,22.2708941833932
1628407,22.232239613098
203077,22.2186050321148
1627750,22.1581069972201
203954,22.1331830636232
203490,22.126974277762
203937,22.1222348932097
203468,22.1110407378965
201961,22.0344226436033
201950,22.0274746596001
1627936,22.0142061314477
101181,21.8839177286653
200826,21.8166193177394
203089,21.7649988208473
203464,21.6711390644954
203459,21.6473251527289
203114,21.6367874308631
1626158,21.6299214537078
1627827,21.5381795326048
203897,21.5254358819383
1626175,21.5232507715631
203493,21.4959436740033
1627781,21.4810119577763
1626149,21.4751136690015
203121,21.4598787871206
1627819,21.3923840670955
201144,21.3683293097118
1628463,21.2989576974214
202738,21.2965610366136
1717,21.2597411156077
1626179,21.2343221452773
201142,21.1961603165786
202703,21.1928849708356
201937,21.1882517502862
201967,21.1850966607725
203952,21.1547059169832
202722,21.1354626807632
203110,21.0846275405028
203953,21.0567272828911
1627812,20.9364478196186
202710,20.9029111856965
101127,20.8794415813464
1627759,20.8218103481921
1627767,20.8050572375116
203506,20.8007354925942
202337,20.7699087481379
200755,20.760751205337
201148,20.740966431708
203101,20.7001855637889
1713,20.686297365851
203613,20.6590134245108
203092,20.5946724470244
101112,20.5878709698975
200746,20.5706474270171
203933,20.4800283161456
101123,20.4699070559402
203584,20.4582024942136
1628384,20.3965834477446
202697,20.3118128987392
1628378,20.2503467817383
203076,20.2220097480169
203915,20.2096472724848
202357,20.1668277686527
1626147,20.1426929310573
203473,20.1080753984079
201587,20.0970157990531
1627761,20.0584637160196
1628369,20.0448967136322
203922,20.0056177435352
1628390,19.9755439413638
1627732,19.9571652297206
203925,19.8794038656665
2585,19.8777419381821
203914,19.7752105296925
203935,19.7396306297176
1628368,19.7354085925941
203487,19.7115512575797
1626188,19.6745243281972
203471,19.6390971552671
201147,19.6123564124053
1628393,19.5676516592149
201163,19.5392278261345
1626202,19.5390945414675
201567,19.5209732735561
201933,19.3826928108051
1628469,19.3811266674278
201568,19.3264851013126
203476,19.325730576347
203585,19.3220070057701
1628424,19.3212755991678
1626246,19.2898119114028
202732,19.2550615905658
202709,19.2489688789354
1627789,19.200021299675
201973,19.1898868087313
1626220,19.160807463767
201936,19.1509820399592
201188,19.1187169240907
201949,19.06363602451
201959,19.0599703178193
1628373,19.044436826366
1628370,19.0390119147769
203710,19.0092402134802
202329,18.9235061370991
203521,18.9118837534419
203526,18.8793113824932
201976,18.8693976662385
203115,18.8495668743455
1626155,18.8468942352008
101109,18.8229370003494
203460,18.7779329399867
1626159,18.7570414522983
202362,18.7235111092873
203918,18.688807493459
201196,18.6618703508254
204038,18.540830471033
203999,18.5257191691581
202711,18.51579531799
202331,18.510257510901
1626156,18.5093860913429
2733,18.4500135157877
1627763,18.4450028225035
203497,18.3731010882991
1626203,18.3658644527312
1628415,18.3635909787216
202694,18.3342237127663
203507,18.2708948754616
202691,18.2237324686719
201580,18.1931737350134
1628416,18.191960331515
201980,18.1447596382728
1628386,18.1207536713086
1627786,18.1158442760948
1626178,18.0571019920784
1626144,18.0414784152276
2747,18.019494139103
1628462,18.0135198248703
203463,17.9477293191647
203944,17.8350064804981
1627782,17.8033823017486
1628374,17.7221459912415
203082,17.6969204822384
1626196,17.6652427499163
1628412,17.6277602149497
2403,17.5333536695801
201571,17.5096684153402
201942,17.4928455127416
203926,17.4723961382001
1628371,17.4583415314993
2037,17.4378783704291
201145,17.3345106605886
202714,17.316179965346
203084,17.2901379641016
201565,17.2747177178925
201584,17.2744167846476
203530,17.2687588943986
1627747,17.2646867086398
1626164,17.2403586573474
1627832,17.2280836817678
201988,17.1985421667972
202326,17.1879324633436
204001,17.1117106036542
202498,17.0564852494524
203124,17.0355144991461
2546,17.0274904039893
201572,16.9438157636188
202696,16.9261349094752
1627098,16.8990357237456
1626209,16.8834847321085
101161,16.8617524759709
203501,16.8532211712496
1628389,16.8450224940259
1628366,16.8183564048018
202339,16.8034467199875
203085,16.7771378095705
201599,16.7114808015563
201601,16.6727983260535
1628367,16.6705278434247
203939,16.6655964735848
203943,16.6580388386537
201158,16.6337695449505
2738,16.6035305430491
