id,drapm,orapm,rapm
101235,3.1889848361161026,3.1963157946735654,6.3853006307896685
2765,2.2681452169421745,3.5178875445232696,5.786032761465444
101158,-1.6307051085525919,7.33026720745075,5.699562098898158
101120,2.467629622362833,2.7381941638693132,5.205823786232147
202728,14.377710441390255,-9.567978620897085,4.80973182049317
201286,-0.46397882567248905,5.144794849557121,4.680816023884631
202862,5.355286760408191,-1.0926480857354866,4.262638674672704
201607,-0.8402732883673635,5.0364813718795896,4.196208083512226
202717,1.0773980487263612,2.4279658610667165,3.5053639097930778
2443,1.400404905315261,1.8326921923903612,3.233097097705622
202380,1.2913763455863894,1.736756623914859,3.0281329695012484
202732,3.4147030633237874,-0.7794068292036048,2.6352962341201827
202933,2.491096839926401,0.07862101739480751,2.5697178573212085
202081,0.8031426263491613,1.648491339026695,2.4516339653758563
2668,0.12207891624776657,2.120573839325432,2.2426527555731988
101214,1.4031503516933475,0.7530390936845693,2.1561894453779167
2431,0.7761767434451411,1.378494135545269,2.15467087899041
202709,-0.21875510387019548,2.3647094189264024,2.145954315056207
202952,-2.9984052304856132,5.059684134345314,2.061278903859701
2246,-0.17208470087318525,2.2217147737035936,2.0496300728304084
202337,1.115537305105638,0.8280861973808833,1.9436235024865214
1905,0.764172750001456,1.1055486109325932,1.869721360934049
202706,2.0242239304692378,-0.21852987477743419,1.8056940556918035
200761,0.7913463679941394,0.9912109915111046,1.782557359505244
689,0.4448819164389097,1.3372962215985675,1.7821781380374773
201166,1.034286911326614,0.7194321986682597,1.7537191099948737
200809,0.1532343573444499,1.5596057594235857,1.7128401167680356
202390,0.9201224704248832,0.7896728060185215,1.7097952764434048
202066,-0.9107015147157288,2.5425359812785424,1.6318344665628137
202814,0.9765585280296446,0.6096312369790854,1.58618976500873
2588,0.527838655980987,1.0445655155086027,1.5724041714895898
1497,0.6687068951508462,0.9003688687113791,1.5690757638622252
200750,0.45317980908478595,1.1120804487740092,1.565260257858795
2397,1.3545588330599367,0.15658695709265147,1.5111457901525882
2571,0.502088904555586,1.0088581494802051,1.5109470540357912
202343,-0.27111557723067126,1.7532982655203122,1.482182688289641
1712,0.5207226478357485,0.9526515446266652,1.4733741924624137
201151,0.2894659931715686,1.180968122124702,1.4704341152962705
202344,0.5878110292045201,0.8671268787883862,1.4549379079929063
201935,0.610010649052136,0.8134885120541379,1.4234991611062737
2037,0.598292116416224,0.8085219699351487,1.4068140863513727
200796,-0.1542225282408665,1.5435926846235937,1.3893701563827272
201603,0.6316898251250955,0.7543673445860251,1.3860571697111206
201785,0.7255136613544622,0.6572478557629164,1.3827615171173786
201965,1.8401807601858402,-0.48058603391412347,1.3595947262717167
1938,0.5942816644583989,0.7258382506142776,1.3201199150726766
2555,0.24545757644644287,1.0270034448840988,1.2724610213305416
2756,0.2259132782718651,1.0293435146434713,1.2552567929153364
201196,0.5702680916510596,0.6676409210898895,1.2379090127409491
2546,0.3797740294773526,0.8173945991994188,1.1971686286767715
2224,0.48823388876298807,0.7049912919873258,1.1932251807503138
2501,0.5915306281765319,0.5764564957347427,1.1679871239112747
101114,0.8922667197916522,0.2538483952012707,1.146115114992923
201588,0.7139289667102349,0.4250668973266615,1.1389958640368962
101135,0.3940540135829162,0.7036767725354667,1.097730786118383
1952,0.35089763191645795,0.7419754464309537,1.0928730783474117
200770,0.6590810361077959,0.4206151981861753,1.079696234293971
1710,0.7001297565101964,0.3766268771720366,1.076756633682233
202351,0.6208811287625695,0.4498631497053095,1.070744278467879
2034,0.2192080016789375,0.8328895111279319,1.0520975128068693
2073,0.26009239423720404,0.7660434776002806,1.0261358718374847
2202,0.3990056679166588,0.6207248188459357,1.0197304867625945
2566,0.41191942131023807,0.6073082903865258,1.0192277116967638
202379,0.8533486311951199,0.1647121212529134,1.0180607524480334
1733,0.5476852875893684,0.43722595948149007,0.9849112470708585
201171,0.37572980593894884,0.6049637863955111,0.98069359233446
101145,0.22313144473607494,0.753050842625923,0.976182287361998
200745,0.12464974216350591,0.850994228747328,0.9756439709108339
2747,0.1464648290467707,0.8284579122470255,0.9749227412937962
201953,0.3902816917680326,0.5832986641457685,0.9735803559138011
978,0.9542879858821339,0.014853699999870436,0.9691416858820043
202130,0.49657137109964095,0.4717932657374133,0.9683646368370542
201168,0.09563938876769158,0.8545230679415313,0.950162456709223
1884,0.4729835976359132,0.4739543633044069,0.9469379609403201
201142,0.2936189335630389,0.6437837781498393,0.9374027117128783
2735,1.0546161752299923,-0.16307516360666746,0.8915410116233249
201583,0.35282506811283376,0.5359122207840239,0.8887372888968577
101108,0.47051122606549345,0.4089077445554701,0.8794189706209635
202366,3.2926836695532016,-2.440555618592577,0.8521280509606246
202332,0.8948725134313846,-0.045718233436538774,0.8491542799948458
200760,0.4816715112911043,0.36296179790654276,0.844633309197647
2240,0.4514263509905655,0.39302452033921004,0.8444508713297756
202498,-0.037638764199952046,0.8807232041611264,0.8430844399611743
202738,0.6363392416117019,0.2053830514921505,0.8417222931038524
2694,0.6802283304071152,0.15186979320327076,0.8320981236103859
2427,0.26984615245403176,0.5460814988590873,0.8159276513131191
201962,0.24575953371863316,0.5699773824157642,0.8157369161343974
686,0.5660741467000112,0.2487284265486576,0.8148025732486688
201858,0.1315763105931043,0.6783238252264,0.8099001358195043
2749,0.6522884610558345,0.13357398871943527,0.7858624497752698
200751,0.07571867101980759,0.7094379621024897,0.7851566331222972
200779,0.39482417798511443,0.3766354607951515,0.7714596387802659
201148,0.1675970374024303,0.5970375229391669,0.7646345603415972
1891,0.2709162856138132,0.4776625199794898,0.7485788055933029
201145,0.22997903097286687,0.5137386148240385,0.7437176457969054
201572,0.4616686525370054,0.28020233815366113,0.7418709906906665
2732,0.39315087855108366,0.3400243446268352,0.7331752231779188
201627,0.7008621317209104,0.02406436379604242,0.7249264955169528
101155,0.49678819266898566,0.22710937012009721,0.7238975627890829
201938,0.5233822600356354,0.1979826911377692,0.7213649511734046
101112,0.13772641593837714,0.5790276707543452,0.7167540866927224
201155,0.16472544757766286,0.539613152964402,0.7043386005420649
101110,0.06032820070629462,0.6055386797869917,0.6658668804932864
201939,0.45527697349786267,0.2032034375450085,0.6584804110428711
1889,0.39873332176888193,0.25957679719607496,0.658310118964957
202702,0.5401604396552971,0.11540194695866064,0.6555623866139578
202382,-0.07099268030924971,0.7228180379210902,0.6518253576118405
2590,0.21529078446506444,0.4351923272332113,0.6504831116982757
2594,0.568588205650898,0.07263336971330277,0.6412215753642008
201564,0.5268295134523854,0.09739199511946589,0.6242215085718512
201599,0.21414841212369407,0.3981249416744127,0.6122733537981068
202701,0.7551677106380069,-0.15156945120218882,0.6035982594358181
2748,0.17960659325477968,0.42395741321173314,0.6035640064665129
2216,0.31689381601798033,0.28289925846604014,0.5997930744840205
101113,0.7591834747415557,-0.1623133998676594,0.5968700748738962
201567,0.1655814704206428,0.42834443555050983,0.5939259059711526
201163,0.5902584546028721,-3.4051680026514833e-4,0.5899179378026069
2419,0.0731360033708472,0.4974274007132037,0.5705634040840509
201933,0.28417660565816044,0.28485265287698736,0.5690292585351477
201569,-0.29051958745028883,0.8559367589052658,0.5654171714549769
2137,1.035168773644287,-0.47399317558455895,0.5611755980597279
101181,0.08560199374113356,0.4686879743626676,0.5542899681038012
2399,0.15404216346361313,0.3926262723311519,0.546668435794765
201972,0.1810097470343687,0.3607690163200433,0.541778763354412
202721,-0.8111803603881755,1.344374213853578,0.5331938534654024
201189,-0.2427184470612447,0.7756361160514049,0.5329176689901602
201156,-0.024882601654781695,0.5542871826983637,0.529404581043582
2248,0.09154995874435455,0.43303578718103153,0.5245857459253861
202691,0.022958873993465054,0.500617908095305,0.5235767820887701
2592,0.3176720265236774,0.20097090399453604,0.5186429305182134
201585,0.7345899427490507,-0.2235196135407467,0.511070329208304
2203,0.1276324925012861,0.3821307956652501,0.5097632881665362
201177,0.4220706589004013,0.08551348024087797,0.5075841391412793
2557,-0.09695435197777327,0.5939961262254326,0.4970417742476594
2744,0.26373720027587405,0.2309942420605511,0.4947314423364252
2755,0.26983013730404665,0.22237620822434873,0.4922063455283954
201164,0.2224392184466904,0.2674403927283787,0.4898796111750691
2548,0.29884833438743036,0.1909837902010007,0.48983212458843106
200789,0.5149614432870975,-0.026106242740165268,0.4888552005469322
201202,0.3226583187547243,0.16243113867489933,0.4850894574296236
201584,0.12310581081405235,0.35517479378460404,0.4782806045986564
201951,0.1542254614796294,0.3224435901585604,0.4766690516381898
202342,-0.4116222664407389,0.8853800921006707,0.4737578256599318
202328,0.30333146933358995,0.1692327532767258,0.4725642226103157
202348,0.16325812573328743,0.3085754718740534,0.4718335976073408
2038,-0.26653302313563104,0.7357626109330891,0.4692295877974581
201573,0.38313211948286857,0.08328747817310461,0.4664195976559732
2544,0.36630339565791004,0.09382698105993548,0.4601303767178455
201162,0.24041938403222307,0.21826624213249537,0.4586856261647184
101109,0.029652468546665187,0.4226896293710052,0.4523420979176704
201234,1.576025190534282,-1.125593311191978,0.4504318793423039
201041,-0.7621782062640278,1.201319393914027,0.4391411876499992
101111,0.3698510074498482,0.05703803397705406,0.42688904142690226
202341,-0.05084179547017793,0.4688947525878906,0.4180529571177127
202419,0.8015751322668355,-0.3847481964107144,0.41682693585612113
959,0.26589021058838486,0.14650459459166695,0.4123948051800518
101141,0.32921747657175315,0.0810158272899503,0.4102333038617034
202389,0.17933430000327127,0.22492482201795863,0.40425912202122993
101124,0.0952118386974323,0.3081981597409118,0.40340999843834413
201566,0.036405154957623656,0.3609722974052546,0.39737745236287825
201581,0.07201556928049446,0.3032116283271535,0.37522719760764794
200749,0.33322550714939997,0.033945465704303034,0.367170972853703
202694,0.6906568998916838,-0.3266867229810754,0.3639701769106084
2405,0.12814306586471486,0.21163544985688676,0.3397785157216016
2048,0.15554738752355582,0.17831342758735938,0.3338608151109152
977,0.10878494781928724,0.22472076121554618,0.33350570903483345
201152,0.22257463024045307,0.10476816347113779,0.32734279371159086
101154,-0.1564667148083058,0.4708387521713447,0.31437203736303887
201147,-0.03774268806056273,0.34678404292136394,0.3090413548608012
200783,-0.11288308115984212,0.4214693724380232,0.30858629127818105
201208,-1.127659038437101,1.435767086529964,0.3081080480928631
202349,-0.19459026585425312,0.5020203759364265,0.30743011008217336
2585,0.013426871942634056,0.2931670026196534,0.3065938745622874
101126,0.24926855225155403,0.04206572067204405,0.2913342729235981
201934,-0.3588367368370294,0.6431527676705956,0.2843160308335662
101133,-0.0017511223943119,0.282623211978389,0.2808720895840771
201961,-0.20146726259220957,0.4704990529340224,0.2690317903418128
201985,0.2707887900322691,-0.0029281279641339905,0.2678606620681351
201941,-0.21869520450622063,0.4840669743011224,0.26537176979490174
201154,0.14907008458776821,0.10703042659528837,0.2561005111830566
201942,0.018161983923745382,0.23405284925495992,0.2522148331787053
2229,-1.2763467023364676,1.5285214852524291,0.2521747829159615
2211,-0.59817255288582,0.849264299825187,0.251091746939367
202719,-0.17036909023086202,0.4172768003614252,0.2469077101305632
2408,0.4695770845750796,-0.22383228090905458,0.245744803666025
1737,0.18308636017778596,0.05899019067501554,0.2420765508528015
201988,0.6009210588140401,-0.3730959832889662,0.22782507552507392
202083,-0.09228196506866447,0.316795354667576,0.22451338959891154
202695,0.09963059240619254,0.12367846758835266,0.2233090599945452
202714,0.05188115176264222,0.17028337732305138,0.2221645290856936
2567,0.08225930781925511,0.13447153451988353,0.21673084233913864
202681,0.05070040275673679,0.1633546650083426,0.21405506776507938
101236,0.1966524572199572,0.008608031749346143,0.20526048896930332
2760,-0.01070863762544495,0.21452902778609495,0.20382039016065
2059,-0.2292537490522928,0.42509646306074655,0.19584271400845377
202378,1.421107620255671,-1.2269488845668692,0.1941587356888017
201575,0.1388802691774299,0.054727133959536704,0.19360740313696662
201978,-0.09905866843896713,0.29231727819873865,0.19325860975977152
2757,0.02937250563368569,0.1618036478003002,0.1911761534339859
202690,0.4720178394521989,-0.2873480245767979,0.18466981487540096
201565,0.11328916732202822,0.05453749232465812,0.16782665964668633
200768,-0.08996601378369895,0.2515529987459539,0.16158698496225493
101129,-0.238772378480844,0.3970674951221452,0.15829511664130116
201609,0.05397283429327877,0.09688489335292173,0.1508577276462005
201957,0.2575431131509633,-0.1093290486523833,0.14821406449858
202715,1.1332071111090953,-0.9906889353427564,0.14251817576633896
2045,0.2899502732931687,-0.16117408082282905,0.12877619247033964
2407,0.014598989387176178,0.10402609046612928,0.11862507985330545
202705,0.4786272827588271,-0.3652046500361404,0.11342263272268671
202692,-0.07533378527734144,0.1834340632715631,0.10810027799422167
2742,-0.15679656581384271,0.2625516697468678,0.10575510393302506
201587,-0.0810854518996375,0.18653804097839893,0.10545258907876143
1885,0.2101500252093668,-0.1100534395021766,0.1000965857071902
101198,0.36857127508142834,-0.26887385567357297,0.09969741940785537
201974,0.3465686001095713,-0.2523406371216417,0.09422796298792963
201956,0.10407435444083492,-0.02428848401765676,0.07978587042317815
2743,0.3067048894116595,-0.2314122967200054,0.07529259269165411
201574,0.11920017020101308,-0.05100450191868781,0.06819566828232526
101150,0.171454379581557,-0.10478793885472598,0.066666440726831
2561,0.15238132441576072,-0.08871694806356956,0.06366437635219116
2430,0.13184294991519013,-0.06871230008423446,0.06313064983095568
201146,-0.30982281043711263,0.3712085369332502,0.06138572649613755
202686,0.5934420782418107,-0.5350885203757142,0.05835355786609653
201158,0.05144600213739199,0.0012168127900216087,0.0526628149274136
201952,0.17798110022946154,-0.1293023797714353,0.04867872045802624
2440,0.22086233240406555,-0.18542219305451915,0.0354401393495464
2740,0.534029984886841,-0.500029757009674,0.034000227877166944
