id,arapm,brapm,rapm
101235,3.439847783975794,3.4434204101213908,6.883268194097185
2765,3.7913930693204367,2.4398813975352143,6.231274466855651
101158,7.930502740749739,-1.7195031837582246,6.2109995569915135
101120,2.9425431779877917,2.6570935416090244,5.599636719596816
202728,-10.225237090764715,15.483912323342844,5.258675232578129
201286,5.48472442748614,-0.5068650980096061,4.977859329476534
202862,-1.1731068715191058,5.7849749634254515,4.611868091906346
201607,5.418339591361411,-0.8810487734475265,4.537290817913885
202717,2.6362182530089937,1.1734036812839659,3.8096219342929594
2443,1.9833493313754755,1.5148248159996565,3.498174147375132
202380,1.8556386617889271,1.3853219812028665,3.2409606429917934
202732,-0.8026470406905474,3.6823977359164735,2.879750695225926
202933,0.09064175727826576,2.6591437124905437,2.7497854697688093
202081,1.770944305972861,0.86405181641962725,2.6349961223924883
2668,2.31660026694418,0.13969171859594787,2.456291985540128
202709,2.539172757853556,-0.23104720496062528,2.308125552892931
2431,1.4731453533885261,0.832837091044103,2.305982444432629
101214,0.794236631235814,1.5026951972068914,2.2969318284427054
2246,2.3889777429359964,-0.1970754308586261,2.1919023120773704
202952,5.390291053160402,-3.215641341793768,2.1746497113666337
202337,0.8900056350097438,1.1944420176049404,2.084447652614684
1905,1.1804068792307991,0.818494188013941,1.99890106724474
689,1.4421392692103923,0.47960453320033863,1.921743802410731
202706,-0.24067432373080322,2.1615268039081674,1.920852480177364
200761,1.0577594897611742,0.8405625266364471,1.8983220163976213
201166,0.7647327977480698,1.1090847372650434,1.8738175350131132
202390,0.8311473403244385,0.9855438062437998,1.8166911465682383
200809,1.6543127117922658,0.1530023416493921,1.807315053441658
202066,2.7349339031096176,-0.976154033822375,1.7587798692872427
202814,0.6535648250681715,1.0661756939556013,1.7197405190237727
200750,1.191546248838628,0.49261659679327746,1.6841628456319053
2588,1.1103651400165215,0.5593207063711388,1.6696858463876603
1497,0.9523883016590953,0.7154808450654997,1.667869146724595
2571,1.0834961774782021,0.5420500479680589,1.6255462254462612
2397,0.15110066809640255,1.446415417323438,1.5975160854198407
1712,1.0268886424809585,0.5599695663218758,1.5868582088028342
202343,1.8696126951278658,-0.2990090195746446,1.5706036755532211
202344,0.929539206015639,0.6367644321115353,1.5663036381271742
201151,1.2564079921461937,0.3066906881467126,1.5630986802929063
201935,0.8642900591992424,0.6580399358461697,1.522329995045412
2037,0.869024575160516,0.6467792793794953,1.5158038545400112
201965,-0.48861497942602344,1.9964896906661391,1.5078747112401156
201785,0.6990339625332049,0.7898987257371626,1.4889326882703675
200796,1.6449436202515266,-0.17515335132342774,1.4697902689280988
201603,0.7967455071820553,0.6724927279885181,1.4692382351705735
1938,0.7675758409152055,0.6368268750235148,1.4044027159387202
2555,1.092649714438338,0.25719978928355014,1.349849503721888
2756,1.1040423670145953,0.2352329429029221,1.3392753099175174
201196,0.7202742520194109,0.6140006258610754,1.3342748778804863
2224,0.7731110712941169,0.5298959450525202,1.3030070163466372
2546,0.8702739391205894,0.40738601911959504,1.2776599582401844
2501,0.6124524666291836,0.6268107081127536,1.2392631747419371
101114,0.2691026385890281,0.954021977345758,1.2231246159347862
201588,0.44593212844262414,0.7663645874966655,1.2122967159392897
1952,0.78929433157621,0.3710500041655442,1.1603443357417542
101135,0.7440885824889046,0.41530218022680865,1.1593907627157134
1710,0.4039983138510677,0.7513656038436333,1.155363917694701
200770,0.44956104650313566,0.7018766236977448,1.1514376702008806
202351,0.47969187674364505,0.6714263944837545,1.1511182712273995
2034,0.89538238842719,0.23416296184673177,1.1295453502739217
2073,0.8217358656254609,0.2848214546019047,1.1065573202273655
202379,0.17729623580544876,0.9231950614011922,1.100491297206641
2202,0.6647237336612852,0.42519499567349145,1.0899187293347767
2566,0.6489648391305477,0.43840188676357217,1.0873667258941198
201171,0.6534333780997267,0.4099853801194882,1.063418758219215
978,0.012779916806788564,1.0328224060404685,1.045602322847257
1733,0.45938095826752634,0.5852045624820611,1.0445855207495875
2747,0.8827902191480707,0.15463572686786897,1.0374259460159396
200745,0.9069969265447755,0.12985425718705676,1.0368511837318322
202130,0.5039589313699798,0.5323617320521464,1.0363206634221263
101145,0.8007272289564175,0.23083276179082893,1.0315599907472464
201953,0.6069137486788347,0.41508866302716046,1.0220024117059952
1884,0.49960117644288304,0.5081410048943165,1.0077421813371994
201142,0.6853620623392597,0.3174101837149607,1.0027722460542203
201168,0.9031418435797417,0.09045647851254232,0.993598322092284
202366,-2.5860974044857716,3.54851243209407,0.9624150276082983
201583,0.5782581069787526,0.3772708192486311,0.9555289262273836
2735,-0.1834888119689997,1.1349234298517736,0.951434617882774
101108,0.43832989284921414,0.5050578203830626,0.9433877132322768
202498,0.9575656963742154,-0.03046849500187518,0.9270972013723402
202332,-0.04143953307420253,0.9645207754146604,0.9230812423404579
202738,0.23440819122544493,0.6882334595327833,0.9226416507582282
2240,0.420767820874025,0.48559565070248195,0.906363471576507
2694,0.1600532557949775,0.7284005889420974,0.8884538447370749
200760,0.3807758635580088,0.5060743290593249,0.8868501926173338
2427,0.5848630481087153,0.28808569164951564,0.872948739758231
201858,0.7276360580524232,0.14308670379055244,0.8707227618429756
201962,0.611179317760283,0.25411242952866075,0.8652917472889438
686,0.24761714672911045,0.5983967574584793,0.8460139041875898
2749,0.1415031335026073,0.7037360343140542,0.8452391678166615
200751,0.7562242049764554,0.07274343569627406,0.8289676406727294
200779,0.40158228819730335,0.4259261210477413,0.8275084092450447
201148,0.6395565737987782,0.17487466526880824,0.8144312390675864
1891,0.51691211020304,0.29724256217856015,0.8141546723816001
2732,0.37028805860359587,0.42629614483549033,0.7965842034390862
201145,0.541649112063834,0.24945978718961373,0.7911088992534477
201572,0.2956786066467105,0.49071216725811806,0.7863907739048286
201627,0.025747997779974677,0.7483197520039122,0.7740677497838869
101112,0.6201587732305791,0.1438672349146646,0.7640260081452437
201938,0.20455960674612478,0.5590190806278034,0.7635786873739281
