id,drapm,orapm,rapm
101158,-1.6307051074857595,8.565990386465952,6.935285278980192
101235,3.1889848331538477,3.696619884757517,6.885604717911365
2765,2.2681452149375905,4.079842597646357,6.347987812583947
101120,2.467629620151526,3.158201248876278,5.625830869027804
201286,-0.46397882517825323,5.839008890222761,5.375030065044508
201607,-0.840273287871746,5.819509449806114,4.979236161934368
202862,5.355286755409465,-1.2587905019708125,4.096496253438652
202717,1.0773980476205407,2.8589827585077843,3.9363808061283247
2443,1.4004049039842257,2.1408955237510754,3.541300427735301
202728,14.377710428481837,-10.90824822945412,3.469462199027717
202380,1.2913763444862547,1.979538066630565,3.27091441111682
202952,-2.998405227939896,5.731016094609469,2.732610866669573
202081,0.8031426256397579,1.8995280729806776,2.7026706986204356
2668,0.12207891604726624,2.5276116755839566,2.649690591631223
202933,2.491096837950033,0.10412227951868798,2.595219117468721
202732,3.4147030602040074,-0.8227782554461502,2.5919248047578574
202709,-0.21875510372198953,2.7221829448088544,2.503427841086865
2246,-0.17208470058879508,2.5653872404203475,2.3933025398315526
2431,0.7761767427818749,1.570429496155903,2.346606238937778
101214,1.4031503505260228,0.8348606137702893,2.238010964296312
202337,1.1155373041799284,0.9549726405508878,2.070509944730816
202066,-0.9107015139481889,2.937443135451844,2.026741621503655
1905,0.7641727493649854,1.2608709594079697,2.025043708772955
689,0.44488191603395627,1.5510735922439935,1.9959555082779499
200761,0.7913463674123986,1.1265185204166241,1.9178648878290228
200809,0.1532343573401009,1.75398722713095,1.907221584471051
201166,1.0342869104507622,0.8124550284131056,1.8467419388638677
202390,0.9201224696592678,0.8729106442383596,1.7930331138976274
202706,2.024223928855249,-0.26489178325465274,1.7593321456005961
200750,0.4531798086287719,1.275902786696406,1.729082595325178
202343,-0.2711155769101256,1.9891424179724697,1.718026841062344
2588,0.5278386556071377,1.1805163640585243,1.708355019665662
202814,0.9765585269926955,0.699606288035302,1.6761648150279975
1497,0.6687068946036977,1.004504956064466,1.6732118506681637
2571,0.502088904090496,1.1618115684211308,1.6639004725116266
1712,0.5207226473778832,1.105652983713389,1.6263756310912723
201151,0.2894659929685819,1.3345558783693605,1.6240218713379424
200796,-0.15422252800415004,1.7502150602869435,1.5959925322827935
202344,0.5878110286360612,0.9956007825814465,1.5834118112175077
2037,0.598292115854052,0.9330010408550172,1.531293156709069
201935,0.6100106484941645,0.9168200483763864,1.526830696870551
2397,1.3545588319788955,0.14021949570896458,1.4947783276878601
201603,0.6316898246434153,0.8395993021594029,1.471289126802818
201785,0.7255136606112259,0.7424873997154854,1.4680010603267113
2756,0.2259132781585945,1.1821897799927887,1.4081030581513831
2555,0.24545757630436052,1.1614493218732744,1.406906898177635
1938,0.5942816639619486,0.8097155023643354,1.403997166326284
201196,0.5702680911415631,0.7759485806807359,1.346216671822299
201965,1.8401807583744743,-0.49416480247980027,1.346015955894674
2224,0.48823388828061115,0.8472769288851313,1.3355108171657424
2546,0.3797740291559672,0.9257265992155946,1.3055006283715618
2501,0.5915306277576456,0.6496215538887968,1.2411521816464424
1952,0.35089763167677646,0.8400815288802905,1.190979160557067
201588,0.7139289660976286,0.4674329408506655,1.1813619069482941
101135,0.3940540133302299,0.7871232771936207,1.1811772905238507
2034,0.21920800150235964,0.9611775256057845,1.180385527108144
101114,0.8922667190677168,0.2845950212404609,1.1768617403081776
2073,0.2600923939522783,0.8811273190033496,1.1412197129556279
200770,0.6590810356042067,0.47923793432733613,1.1383189699315428
1710,0.7001297559109523,0.4341280708224364,1.1342578267333887
202351,0.6208811281758229,0.5102533189759054,1.1311344471517284
2202,0.39900566760812656,0.7102205931698148,1.1092262607779413
2566,0.4119194209986853,0.6930076966461927,1.1049271176448778
200745,0.1246497420993555,0.9651556661512214,1.0898054082505768
2747,0.14646482895071541,0.9397016071359574,1.0861664360866727
201171,0.37572980554348384,0.7050005951444328,1.0807304006879166
101145,0.2231314446407692,0.8507376498331343,1.0738690944739036
201168,0.0956393888186492,0.9541058538965892,1.0497452427152383
202379,0.8533486303841422,0.19035295831978225,1.0437015887039245
202130,0.4965713706821564,0.537120910354101,1.0336922810362574
1733,0.5476852871503765,0.4817814638648524,1.0294667510152289
201142,0.2936189332876683,0.7308713185601139,1.0244902518477823
201953,0.39028169147556313,0.6291026569661818,1.0193843484417449
202498,-0.03763876427606522,1.0389564808965144,1.0013177166204492
1884,0.47298359722596073,0.5264127681910259,0.9993963654169866
201583,0.35282506782586176,0.6235136902523214,0.9763387580781832
978,0.9542879849694276,0.008690088546829209,0.9629780735162567
101108,0.47051122566230336,0.4711302177482222,0.9416414434105256
201858,0.13157631045887944,0.7797982267709264,0.9113745372298058
202738,0.6363392410091372,0.2664795246626214,0.9028187656717586
201962,0.24575953361447336,0.6546011379983229,0.9003606716127962
2240,0.45142635059193414,0.44867373815080075,0.9001000887427348
2427,0.26984615223897007,0.6244770302969009,0.8943231825358711
200751,0.07571867104893386,0.8066073728117091,0.882326043860643
200760,0.48167151099906125,0.400082150282102,0.8817536612811632
202332,0.8948725126207179,-0.03541638355805542,0.8594561290626624
201148,0.16759703731275866,0.6850256085943675,0.8526226459071261
2735,1.054616174293304,-0.2042847738256241,0.8503314004676799
2694,0.6802283298411691,0.16708588265871346,0.8473142124998826
1891,0.270916285311225,0.559755318075394,0.830671603386619
200779,0.39482417762354066,0.42729956440693845,0.8221237420304791
686,0.5660741463156458,0.23918619432713764,0.8052603406427834
101112,0.13772641586376297,0.6648332402002443,0.8025596560640073
2749,0.6522884604577233,0.14833038660238446,0.8006188470601077
201145,0.22997903074648524,0.5705892187993598,0.800568249545845
202382,-0.0709926803603447,0.8695842268484122,0.7985915464880675
2732,0.3931508781662627,0.4010194747507118,0.7941703529169746
201155,0.1647254473935679,0.6221741170028564,0.7868995643964243
201572,0.4616686521949891,0.31088739433848206,0.7725560465334711
101110,0.06032820068041349,0.7014377788808799,0.7617659795612933
202721,-0.8111803596864748,1.5560707128240392,0.7448903531375644
201938,0.5233822596167831,0.21015109251585035,0.7335333521326335
101155,0.49678819226918675,0.23267196339097557,0.7294601556601623
201627,0.7008621311645713,0.027260533898670673,0.728122665063242
2594,0.5685882050193147,0.13826872013327351,0.7068569251525882
2590,0.2152907843583676,0.4886016527151295,0.7038924370734971
201569,-0.29051958712116904,0.979681141626466,0.6891615545052969
1889,0.3987333214134801,0.2830070276866607,0.6817403491001408
202702,0.5401604392678028,0.13449682908324373,0.6746572683510466
201567,0.1655814702628246,0.5018405515606504,0.667422021823475
202342,-0.41162226644857136,1.0738219646596627,0.6621996982110914
201939,0.45527697317652266,0.1980491160327045,0.6533260892092272
201189,-0.24271844689273522,0.893440316537059,0.6507218696443238
201599,0.2141484120017815,0.43629778225202487,0.6504461942538063
201564,0.5268295128951124,0.12091613155090959,0.647745644446022
2216,0.3168938156673655,0.3287371934040838,0.6456310090714493
2419,0.0731360032941628,0.5715727991227159,0.6447088024168787
201041,-0.7621782056537717,1.4058016721838935,0.6436234665301218
2748,0.1796065932250568,0.46149553372035845,0.6411021269454152
201972,0.18100974673434056,0.4564203239917909,0.6374300707261314
2399,0.15404216325044293,0.4739754674974141,0.628017630747857
202691,0.022958874041273926,0.5936127509342124,0.6165716249754863
101181,0.08560199365442903,0.5234416425619246,0.6090436362163536
201156,-0.02488260164623681,0.6336892921924342,0.6088066905461974
2557,-0.09695435189132562,0.7019534292777365,0.6049990773864109
2248,0.09154995861491975,0.5104646477280564,0.6020146063429762
201933,0.28417660545882983,0.30701117504737846,0.5911877805062082
201208,-1.1276590376308895,1.7135306221046436,0.5858715844737541
201163,0.5902584541546333,-0.011175246726099743,0.5790832074285336
101113,0.7591834740802368,-0.18984335193422047,0.5693401221460164
2038,-0.2665330228606462,0.8343768182296554,0.5678437953690092
2203,0.12763249238052343,0.434136801205483,0.5617692935860064
202366,3.2926836665705173,-2.7346633108910496,0.5580203556794676
202701,0.7551677100322379,-0.19844711421885877,0.5567205958133792
2229,-1.2763467013623004,1.8315925733302596,0.5552458719679592
2592,0.317672026201282,0.23695187548454477,0.5546239016858268
201584,0.12310581071255511,0.40786845497176094,0.530974265684316
201177,0.42207065848362213,0.1000194770948063,0.5220901355784284
202348,0.16325812558061323,0.35698815873000445,0.5202462843106177
2548,0.29884833411636935,0.22054373949684122,0.5193920736132106
2744,0.26373720007516904,0.2533803476501062,0.5171175477252752
201164,0.22243921829421884,0.29292949439850396,0.5153687126927228
