id,name,slug,rank,orapm,drapm,rapm
201575,Brandon Rush,"",1,2.00669933079556,2.49911579342318,4.50581512421874
202083,Wesley Matthews,DAL,2,2.63628780080001,1.06336587688588,3.69965367768589
202704,Reggie Jackson,DET,3,2.95312517585095,0.60829442220798,3.56141959805893
202681,Kyrie Irving,BOS,4,1.97697008950992,1.08847424544639,3.06544433495631
101108,Chris Paul,HOU,5,3.02459256364704,-0.0993808181489814,2.92521174549806
202388,Donald Sloan,"",6,2.08497470242523,0.829898285214872,2.9148729876401
204456,T.J. McConnell,PHI,7,2.44375291665453,0.465967485080785,2.90972040173531
203141,Mirza Teletovic,"",8,1.82440645221083,1.03355343183907,2.8579598840499
201950,Jrue Holiday,NOP,9,2.16009754709274,0.667257655563419,2.82735520265616
977,Kobe Bryant,"",10,1.28800301669735,1.52263521597635,2.81063823267371
202685,Jonas Valanciunas,TOR,11,1.97249084700143,0.79109724367385,2.76358809067528
203110,Draymond Green,GSW,12,3.65290179701152,-1.05976940649708,2.59313239051444
201144,Mike Conley,MEM,13,2.55224028969392,0.0383860359867168,2.59062632568064
101138,Brandon Bass,"",14,2.82420233947587,-0.300368377979131,2.52383396149674
2544,LeBron James,LAL,15,3.13693739081855,-0.715752740389932,2.42118465042861
203084,Harrison Barnes,DAL,16,2.43443633044968,-0.0390526099768101,2.39538372047286
2225,Tony Parker,CHA,17,2.45115380003233,-0.165783891157062,2.28536990887527
201142,Kevin Durant,GSW,18,2.68446192739323,-0.483181415395575,2.20128051199765
202738,Isaiah Thomas,DEN,19,1.95798578387944,0.184896641557976,2.14288242543741
2546,Carmelo Anthony,HOU,20,1.56116866450475,0.540234063148978,2.10140272765373
101123,Gerald Green,HOU,21,2.06173821085912,0.0395787970107764,2.10131700786989
202703,Nikola Mirotic,NOP,22,2.23513762927571,-0.149699945242146,2.08543768403356
203499,Shane Larkin,"",23,1.26873999144311,0.774099816585806,2.04283980802892
202691,Klay Thompson,GSW,24,2.11816965752817,-0.153143232234779,1.96502642529339
203081,Damian Lillard,POR,25,0.907677557178329,1.03679504423125,1.94447260140957
101112,Channing Frye,CLE,26,1.90313469268295,0.0173665782692216,1.92050127095217
2403,Nene,HOU,27,1.72214199516088,0.189674701403949,1.91181669656483
203095,Evan Fournier,ORL,28,1.12190366533649,0.767714650705624,1.88961831604212
200755,JJ Redick,PHI,29,2.07989372666697,-0.190617296666506,1.88927643000046
201942,DeMar DeRozan,SAS,30,1.41249001619599,0.471965040658535,1.88445505685452
201935,James Harden,HOU,31,1.55543040190079,0.326404617473448,1.88183501937424
2747,JR Smith,"",32,1.21272763399335,0.643895637649114,1.85662327164246
