id,rapm
203948,7.45181199367779
2365,6.5892478466082
1627849,5.09825615390308
201168,4.32787093912101
201977,4.18452432900264
201573,4.09694869315389
201580,3.67209703337787
203462,3.66818727582647
1627362,3.44698618939043
202688,3.03927550550764
202348,2.95162875348946
1626273,2.85257198052316
201939,2.6238223729794
202704,2.54962604881242
201962,2.47696220593908
202738,2.46869376031179
203461,2.30996274413529
1626188,2.28868738914895
1626145,2.25637753994164
1627855,2.21386130262503
201142,1.96337729545033
201229,1.93135965296611
1627736,1.85752841892795
1626192,1.80344978981568
2544,1.75389512034079
203457,1.72628696432682
202332,1.64375664804051
1627884,1.62239539170098
203114,1.61979194500454
202339,1.56558188584739
203999,1.56478632161391
2210,1.52997439870667
201627,1.46356437805497
200755,1.46349520286812
203894,1.4556206784616
203094,1.45269599523255
201933,1.44344117429932
201935,1.41520570633648
201167,1.38011454550643
1627816,1.33678403451529
203914,1.33269865091118
203501,1.32979697866542
203109,1.29938771793965
1627763,1.26904294943275
204014,1.25124362119576
1626158,1.23633637437904
2738,1.2210939508542
202722,1.21075875622905
1626184,1.1930682834679
1627751,1.18223006862542
201973,1.17686796457896
203926,1.17514138384472
2571,1.16839047234182
203991,1.15831756853539
202681,1.15820851126112
1627783,1.1477203034236
203932,1.14488771686604
202328,1.12827052648526
101139,1.12322138893555
2585,1.11290381088678
202334,1.10184690060489
202691,1.09321191176224
201583,1.02822616086711
201150,1.01535037052758
202087,1.01500847848928
201954,1.01227633005142
202066,1.01032901025924
1628021,0.989120558184151
101161,0.975151671321276
203083,0.974969976917934
202709,0.959072421884023
203459,0.95796812203448
2772,0.954315094596387
203080,0.93421856258825
2564,0.928459285275003
1627815,0.901615842729827
201158,0.888560085871691
202326,0.88232313265824
203897,0.876963590737307
201956,0.874457287044352
1626149,0.860780054255661
201599,0.860376493586255
203952,0.852915541247719
204028,0.847417458728805
201975,0.836898877222104
201945,0.825871672418143
202718,0.822517363506401
1627733,0.802307933110258
201568,0.792956058532077
1627735,0.772165809554472
1626157,0.765035254231802
203903,0.755057219026927
203518,0.745853474791944
202697,0.743581262101101
201976,0.739179916434576
201943,0.7227073542927
203484,0.705894517078936
203490,0.696561131505345
2449,0.685265524762431
101150,0.680084056403057
101108,0.680059027525673
201567,0.678834400647349
201143,0.677527315930917
202702,0.645151951071931
203503,0.640154066826659
203481,0.637012934881681
1627848,0.634358327709688
202695,0.617127863690616
2749,0.61448260086737
1627737,0.60190973959171
202703,0.590895846742791
201601,0.588050673790194
1626209,0.580790396428171
203552,0.565091388921895
1626181,0.552509608818352
203110,0.552365714296154
1626169,0.550125248299185
203953,0.549904257699385
201952,0.543157438167807
1626156,0.541197273468213
201589,0.537134451460612
2199,0.529602926122621
201156,0.503482433720948
202730,0.502887326513493
202338,0.501299097862495
2037,0.501001857932612
201575,0.495545929377993
1938,0.492780517833992
203507,0.475404203221322
202692,0.462267820147366
201147,0.448711287168578
2594,0.445498980713589
201609,0.442905668840884
1627742,0.419622174432954
101112,0.40019996528703
101141,0.396073442939083
