id,estimate
202697,2.78325134842264
1628365,2.7596979610469
203957,2.69175162597515
201148,2.6631917626921
101106,2.50865496636904
201144,2.19033053866626
1627827,2.09027229055592
1627826,1.89061377834682
1626220,1.88966795370335
203460,1.81105611378483
1627740,1.61296942063543
203526,1.56124096580299
1627853,1.47473895841165
201145,1.37983222432394
1627936,1.37691398872919
203962,1.32161211032495
1628384,1.30154978909696
203464,1.26393661094773
1627812,1.2472985082634
202334,1.20436642712291
1627759,1.1860305634356
203898,1.16767394951573
203497,1.15330216739967
203512,1.14298529514738
201956,1.13131488692469
201950,1.11884851414372
201568,1.11038606308883
203935,1.1049564584006
201601,1.09262909935639
203496,1.0861551015842
1627749,1.06319337006106
201569,1.03903502215147
2403,1.03513906928741
200757,1.02231663806347
101141,1.0205725252731
1626167,1.00023037139341
202327,1.00004961849667
1628395,0.99581155469454
203960,0.992121094447215
202325,0.988409457521499
1628382,0.979753789182013
203917,0.978858619180969
203954,0.972254265562377
203585,0.97178639367173
1628425,0.964060296836654
2731,0.938354692263187
1628369,0.934494070362526
203922,0.93239424998405
1626147,0.930545857158958
2738,0.929948319356957
201937,0.927556066947182
2754,0.92545398030888
203943,0.917106052501194
1627832,0.914140111767422
1627758,0.908127919943523
101123,0.898923127777299
202339,0.883658860079528
1628371,0.871504187682987
201976,0.849637148823254
2561,0.846063779336064
1628470,0.828360848808014
202340,0.827770300697432
203076,0.799079898518562
203948,0.772749245844516
1628386,0.767788304654739
200782,0.76381193474891
1627835,0.761544514984359
203109,0.75728024138935
1938,0.754457312442057
203991,0.747171732366031
1628366,0.739232931157881
1627885,0.738789456744928
2548,0.728239333534145
1626257,0.700976564634641
203382,0.694258305075806
201949,0.683888969860919
202779,0.674732013798215
203089,0.669313206596266
2225,0.668212014481495
1628414,0.662103779435296
1626224,0.632041677048737
1627814,0.627074380404742
201158,0.626117668565536
202722,0.624989563887361
101112,0.620196858991435
203924,0.613169153334644
1627780,0.611317373033411
1628412,0.599959655515038
101161,0.596308475520331
204456,0.595819831008877
1713,0.595258608482825
1628373,0.584963305861296
1626153,0.58320347442381
101139,0.573341115179123
200752,0.565636394462931
202704,0.555449503989228
1627761,0.548341890993324
1628381,0.544982576925468
200765,0.539309382515148
203499,0.518393403918614
202693,0.510780777233526
1627783,0.507938668066343
203469,0.506536989641734
1628393,0.504468775223533
203200,0.504423570744769
1628378,0.503217975215598
1628463,0.501548424362114
203468,0.500510948119515
201578,0.495200298164547
202329,0.493365336404657
1627732,0.491162072100806
203894,0.478365957849685
1626179,0.475381165858037
201933,0.471229290859245
200746,0.463566913092593
203110,0.459522847627871
1626155,0.457166336451913
203506,0.455307412119004
203937,0.45424255139887
2733,0.451805551520471
203145,0.450131620782902
200755,0.436974791865165
1626196,0.430492369531465
203081,0.429951839344825
1627858,0.427958254590446
2200,0.423816906650179
203473,0.421013310331961
203078,0.416588309836104
2594,0.401292571222371
1626204,0.383716954456261
1628464,0.378732009730247
200768,0.378566268806816
204060,0.364064856452276
201960,0.360896902490277
203490,0.358259325014876
201143,0.357931944147264
201566,0.349965250388463
201936,0.348037307092472
204028,0.346370345122517
201596,0.346062215417595
201609,0.344560748325046
1628389,0.343438629366051
1628390,0.340160420561235
201967,0.335010155645039
101108,0.323428724368067
101181,0.320412169469319
201935,0.319830540484368
1628467,0.315811349479949
1628380,0.315649591665771
2585,0.314101759001056
203530,0.310968160473345
203710,0.308191363746217
203994,0.304437773035983
101162,0.294674428374586
1628422,0.29125604108098
201585,0.290048600911651
202326,0.289844976287742
201954,0.284457321634612
203507,0.276844242338113
201980,0.272111695046981
202323,0.268614973559015
1628407,0.266703750178439
1626192,0.264856576208988
1626169,0.264322579141258
1628398,0.259692075275174
1627863,0.259183190037596
2772,0.25734084774436
1627820,0.25111963177003
1627819,0.250823617842594
203090,0.244298347489121
201196,0.231701222188
204001,0.231538786841867
1626158,0.229730635385188
1626172,0.222540439157897
203077,0.221811985091266
202389,0.214734458728074
1626181,0.212981548118431
204025,0.204741488956542
2734,0.193892051390495
201163,0.191898115794654
203546,0.189071857699837
204020,0.169001122179803
203518,0.161709348690606
1628400,0.161120589053264
202734,0.159143287131581
1628415,0.153712176374057
1628469,0.150239439169944
203914,0.150215359348344
201586,0.14942235376631
203925,0.14617228054392
202691,0.132985414213183
203967,0.129071682076682
1626159,0.12524941043727
203484,0.119817232426744
1627741,0.118959516773909
201959,0.110552965588381
201599,0.107867504063051
202685,0.104677552060516
202710,0.102597342420293
204038,0.096979985237017
1626145,0.094174543738797
202696,0.0926721700035158
203932,0.0901497682783675
1628409,0.0894148318332669
202066,0.0839924196039417
1627751,0.0766051018209851
202711,0.0671386496781755
202703,0.0599885151205361
1627746,0.0559631066751166
1626168,0.0486384219759395
203092,0.0438388911389232
1628436,0.0362887767866052
203920,0.0170032181913205
203493,0.0114902249257054
201973,0.00397493902643367
202714,0.00295275994760595
1627789,0.00147741850574531
1626203,-0.00205690299559926
202498,-0.0117290550863318
101109,-0.0129700579393039
203486,-0.018676364774362
202335,-0.0225144647442272
203121,-0.0491709356428681
203500,-0.0500165123154179
201572,-0.0769724191878047
202324,-0.079483516095045
203939,-0.0801820610826386
202681,-0.0828720713612899
101133,-0.0934933028980672
203087,-0.0953614105535195
203082,-0.0965830261528373
203107,-0.108032838915349
203961,-0.108173467031256
1891,-0.1140721940324
1626188,-0.117350256674647
2546,-0.117849693348444
203488,-0.126691946842887
1627988,-0.128929808533947
1627742,-0.132669305194365
1627756,-0.135662412589866
202344,-0.143481528761303
203487,-0.146301145829132
201939,-0.149833256258755
201988,-0.151806766992021
1627747,-0.161178968632385
202322,-0.16277448593518
201942,-0.181306910302178
203101,-0.184225762200086
201571,-0.185179255697684
200826,-0.188734708704926
1627734,-0.190530440276936
202331,-0.200262657195438
202355,-0.202535206390241
1626161,-0.211110721286444
1628404,-0.211851059793959
1628021,-0.217484561070139
1628367,-0.221120121984364
203471,-0.221561377923407
1626151,-0.221988887914771
201580,-0.223893314410328
203516,-0.226648624698803
203952,-0.227204169202706
203999,-0.234339012641096
202689,-0.235099802896469
203903,-0.240905742021644
203933,-0.240999764397443
203944,-0.249941440662797
203112,-0.25175798662433
203482,-0.253383169767303
203501,-0.258186955819759
1627736,-0.260505171181685
203476,-0.260938766355552
1627752,-0.260960775663804
201142,-0.264288410235317
203926,-0.265221645991699
1628455,-0.2749406524102
1627737,-0.275090828870869
200794,-0.279609612003109
201577,-0.284248256331639
2730,-0.284522656456873
2207,-0.285918927950622
1627854,-0.290803749359408
203463,-0.292028943756491
202699,-0.296724791679757
203477,-0.297385357933738
1627098,-0.320849488912401
203115,-0.324670497823231
1627781,-0.326070915554577
101107,-0.326900396257086
202357,-0.329433606869985
202397,-0.330979845759799
201961,-0.336983296398321
1626171,-0.345793113838925
1627733,-0.362422246231572
1627739,-0.367010165256007
201573,-0.371692490950301
203186,-0.372718197052675
201162,-0.376650934874738
1628379,-0.386155311731691
201152,-0.394099532978587
203953,-0.396670775573345
1628462,-0.39779466031963
203118,-0.398734116148536
201188,-0.406329934716536
203095,-0.411616770309791
202694,-0.414586282960378
1626164,-0.415618375774259
203915,-0.426077041185366
1627782,-0.427107564396061
203083,-0.429863791688496
1626170,-0.432873966506122
1626178,-0.454677555509671
202692,-0.454951683107306
1627755,-0.458599188530834
202337,-0.479934981032013
202709,-0.485577811665788
1628374,-0.493934980610831
203459,-0.496196142387475
1626209,-0.49750081337567
2199,-0.507667341541728
203918,-0.508399268554579
1628397,-0.515280179433175
1626149,-0.52594751423042
1627763,-0.526216042473354
1626162,-0.534172252102303
1627738,-0.535449187160528
201975,-0.542203203394937
203084,-0.542745264101388
203124,-0.558620803000743
1627767,-0.563042076458565
203114,-0.568860275748192
1628503,-0.575854742508225
1626175,-0.582549999842382
201563,-0.585195933428666
201588,-0.59757978143879
201583,-0.600101159075551
1717,-0.608882712593396
202683,-0.611747970398386
201584,-0.626460478195316
201167,-0.644762960517941
203613,-0.64580432344164
2544,-0.65112235336471
2744,-0.674661998616933
1626246,-0.67582554853287
201229,-0.688330363410862
203992,-0.716459055592203
203457,-0.726153673907009
1627884,-0.74875282971162
101150,-0.754299369372978
201567,-0.765290116663024
1626150,-0.783769478589046
1626202,-0.788583431826827
202687,-0.796348942238399
201587,-0.805997642488074
201156,-0.824534771026
1628411,-0.832206770080087
1626185,-0.838488885708625
201952,-0.840048144495586
1628416,-0.848402726682409
2749,-0.870259099211811
1628432,-0.872493406160863
201147,-0.904688389199827
203966,-0.917943361418445
201160,-0.919501663669484
1628368,-0.920552810250147
1626163,-0.939046431099934
202684,-0.941940872247545
203521,-0.976584246831593
203458,-0.984947789209532
204037,-1.00983841342486
1628439,-1.01514008134205
203079,-1.01572128589216
1626144,-1.02674599739258
1626245,-1.02933232847082
1628388,-1.04557298442359
1627875,-1.07219980972207
1627750,-1.10006526204745
101127,-1.16925403695306
203210,-1.17887082913085
1626157,-1.17947331134611
203503,-1.18287118466805
1626156,-1.20463681245736
2747,-1.22640227731309
202083,-1.25399715769972
1628372,-1.26536762554146
202732,-1.28398972575295
202328,-1.28814424175305
202362,-1.33162276764353
1627748,-1.33951908143025
202738,-1.35819020306723
1628681,-1.35877816276956
1627775,-1.40178819577308
1626195,-1.42375914955595
203085,-1.44927681955032
1626166,-1.47283830239896
203584,-1.47684134281088
201565,-1.50902351232396
1628370,-1.62166843057085
203504,-1.62638353362542
2216,-1.68211802778728
1627846,-1.7024236634313
1627824,-1.70497342439009
203901,-1.75166012536052
2037,-1.75177355394925
203498,-1.76630367425651
1627823,-1.83508733833921
202718,-1.9865184037443
1627790,-1.9909550527076
202702,-2.13731159987187
1627786,-2.14231773700409
1626143,-2.20732401898165
203930,-2.29343834280063
203897,-2.66234447311107
1628424,-3.16042833503253
1627362,-3.34327994564491
203086,-3.72059753127578
