term,step,estimate,lambda,dev.ratio
d0202389,1,-0.384127557825604,200,0.0142507979195103
d0202397,1,0.152227451239503,200,0.0142507979195103
d0202498,1,-0.0152336934141075,200,0.0142507979195103
d0202681,1,0.0804130019655126,200,0.0142507979195103
d0202683,1,-1.52447557560934,200,0.0142507979195103
d0202684,1,-0.723638480777558,200,0.0142507979195103
d0202685,1,1.03831721674029,200,0.0142507979195103
d0202687,1,-1.3404572765569,200,0.0142507979195103
d0202689,1,0.251455460500663,200,0.0142507979195103
d0202691,1,0.635026164080567,200,0.0142507979195103
d0202692,1,-0.272554453892125,200,0.0142507979195103
d0202693,1,-0.727798106449177,200,0.0142507979195103
d0202694,1,-0.97303120161627,200,0.0142507979195103
d0202696,1,0.956393955196337,200,0.0142507979195103
d0202697,1,1.71200744143976,200,0.0142507979195103
d0202699,1,0.34046457941199,200,0.0142507979195103
d0202702,1,-0.620816566823372,200,0.0142507979195103
d0202703,1,0.518206838581329,200,0.0142507979195103
d0202704,1,0.548206829200141,200,0.0142507979195103
d0202709,1,0.458691600690214,200,0.0142507979195103
d0202710,1,-0.0582646933905848,200,0.0142507979195103
d0202711,1,1.23934571313718,200,0.0142507979195103
d0202714,1,0.0190464439340598,200,0.0142507979195103
d0202718,1,-2.94409176124984,200,0.0142507979195103
d0202722,1,0.524820061266396,200,0.0142507979195103
d0202732,1,-0.758911639037709,200,0.0142507979195103
d0202734,1,-0.91072409772532,200,0.0142507979195103
d0202738,1,-1.67625901025763,200,0.0142507979195103
d0202779,1,0.595269869326772,200,0.0142507979195103
d0203076,1,0.389970964252679,200,0.0142507979195103
d0203077,1,0.182502687039372,200,0.0142507979195103
d0203078,1,0.329321372255817,200,0.0142507979195103
d0203079,1,-2.22141196534746,200,0.0142507979195103
d0203081,1,-0.301974727804202,200,0.0142507979195103
d0203082,1,0.90033332047003,200,0.0142507979195103
d0203083,1,0.0363779105536982,200,0.0142507979195103
d0203084,1,0.0825909887858012,200,0.0142507979195103
d0203085,1,-1.84350314954806,200,0.0142507979195103
d0203086,1,-1.99764465238157,200,0.0142507979195103
d0203087,1,1.08990151633733,200,0.0142507979195103
d0203089,1,0.445872903040668,200,0.0142507979195103
d0203090,1,-0.354959113661408,200,0.0142507979195103
d0203092,1,-1.0481715774225,200,0.0142507979195103
d0203095,1,-0.316523970097918,200,0.0142507979195103
d0203101,1,0.130911917803995,200,0.0142507979195103
d0203107,1,0.327591334113694,200,0.0142507979195103
d0203109,1,1.12588904718821,200,0.0142507979195103
d0203110,1,0.751101218456868,200,0.0142507979195103
d0203112,1,-1.03105047988611,200,0.0142507979195103
d0203114,1,0.191780246958009,200,0.0142507979195103
d0203115,1,-0.34406216615024,200,0.0142507979195103
d0203118,1,0.506686099452636,200,0.0142507979195103
d0203121,1,-0.125124691772634,200,0.0142507979195103
d0203124,1,-0.867709881564451,200,0.0142507979195103
d0203145,1,0.116207006338035,200,0.0142507979195103
d0203186,1,-1.2081664045951,200,0.0142507979195103
d0203200,1,0.240736313662684,200,0.0142507979195103
d0203210,1,-1.03334558786912,200,0.0142507979195103
d0203382,1,-0.33314186137195,200,0.0142507979195103
d0203457,1,-0.591715165444811,200,0.0142507979195103
d0203458,1,0.485914307914833,200,0.0142507979195103
d0203459,1,-0.718690589421985,200,0.0142507979195103
d0203460,1,0.740978603720507,200,0.0142507979195103
d0203463,1,0.219254158451965,200,0.0142507979195103
d0203464,1,3.1176446400006,200,0.0142507979195103
d0203468,1,0.336558499787486,200,0.0142507979195103
d0203469,1,1.10116233993537,200,0.0142507979195103
d0203471,1,-0.123379657173151,200,0.0142507979195103
d0203473,1,-0.132490277788361,200,0.0142507979195103
d0203476,1,1.77326870661205,200,0.0142507979195103
d0203477,1,-0.416440232530106,200,0.0142507979195103
d0203482,1,-1.30653598359329,200,0.0142507979195103
d0203484,1,-0.580749815820635,200,0.0142507979195103
d0203486,1,0.236148537997503,200,0.0142507979195103
d0203487,1,-1.07568761341361,200,0.0142507979195103
d0203488,1,0.467205023235889,200,0.0142507979195103
d0203490,1,1.35985965898128,200,0.0142507979195103
d0203493,1,-1.09058420159305,200,0.0142507979195103
d0203496,1,1.3445457023209,200,0.0142507979195103
d0203497,1,0.693332625078167,200,0.0142507979195103
d0203498,1,0.260320111917977,200,0.0142507979195103
d0203499,1,0.937896129301145,200,0.0142507979195103
d0203500,1,-0.389843346495389,200,0.0142507979195103
d0203501,1,-0.789008587606296,200,0.0142507979195103
d0203503,1,-1.07016339611062,200,0.0142507979195103
d0203504,1,-1.5144249804598,200,0.0142507979195103
d0203506,1,0.156389307960661,200,0.0142507979195103
d0203507,1,-0.249416878759657,200,0.0142507979195103
d0203512,1,1.30259935183216,200,0.0142507979195103
d0203516,1,0.186605828835627,200,0.0142507979195103
d0203518,1,0.211887712880815,200,0.0142507979195103
d0203521,1,-0.355461706644274,200,0.0142507979195103
d0203526,1,1.05081257527395,200,0.0142507979195103
d0203530,1,0.579820564488225,200,0.0142507979195103
d0203546,1,0.397476296515844,200,0.0142507979195103
d0203584,1,-1.25322966994872,200,0.0142507979195103
d0203585,1,2.9401573869451,200,0.0142507979195103
d0203613,1,-1.5096531170589,200,0.0142507979195103
d0203710,1,-0.216590044596573,200,0.0142507979195103
d0203894,1,0.881905779332319,200,0.0142507979195103
d0203897,1,-4.17288304064318,200,0.0142507979195103
d0203898,1,1.03154136355239,200,0.0142507979195103
d0203901,1,-1.8273609799677,200,0.0142507979195103
d0203903,1,-0.37159439544307,200,0.0142507979195103
d0203914,1,0.81255701157269,200,0.0142507979195103
d0203915,1,-1.33644984357044,200,0.0142507979195103
d0203917,1,0.323417706961987,200,0.0142507979195103
d0203918,1,-0.910068753798486,200,0.0142507979195103
d0203920,1,-0.850283881532472,200,0.0142507979195103
d0203922,1,2.02123556145953,200,0.0142507979195103
d0203924,1,2.05879857753458,200,0.0142507979195103
d0203925,1,-0.254653293518668,200,0.0142507979195103
d0203926,1,0.191785460883107,200,0.0142507979195103
d0203930,1,-2.39782220345257,200,0.0142507979195103
d0203932,1,1.00712349790136,200,0.0142507979195103
d0203933,1,-0.529434270435604,200,0.0142507979195103
d0203935,1,0.258495704540143,200,0.0142507979195103
d0203937,1,0.404254186152582,200,0.0142507979195103
d0203939,1,-0.198674968103821,200,0.0142507979195103
d0203943,1,1.10704829156043,200,0.0142507979195103
d0203944,1,0.578851386447303,200,0.0142507979195103
d0203948,1,1.31217484333553,200,0.0142507979195103
d0203952,1,-1.55052406506659,200,0.0142507979195103
d0203953,1,-0.85581950911806,200,0.0142507979195103
d0203954,1,1.62966847380673,200,0.0142507979195103
d0203957,1,2.58301297499716,200,0.0142507979195103
d0203960,1,-0.0479256144361916,200,0.0142507979195103
d0203961,1,0.615716186638678,200,0.0142507979195103
d0203962,1,3.43205106299707,200,0.0142507979195103
d0203966,1,-1.17556477495363,200,0.0142507979195103
d0203967,1,0.814522998743057,200,0.0142507979195103
d0203991,1,-0.707578844711695,200,0.0142507979195103
d0203992,1,-0.843420035874456,200,0.0142507979195103
d0203994,1,1.08803100078442,200,0.0142507979195103
d0203999,1,-0.936983641477045,200,0.0142507979195103
d0204001,1,-0.377730228828015,200,0.0142507979195103
d0204020,1,-0.982218319494129,200,0.0142507979195103
d0204025,1,0.299059794713701,200,0.0142507979195103
d0204028,1,0.450244421208941,200,0.0142507979195103
d0204037,1,-0.442100214350443,200,0.0142507979195103
d0204038,1,-0.309116985098183,200,0.0142507979195103
d0204060,1,0.536058548059743,200,0.0142507979195103
d0204456,1,0.827506313415272,200,0.0142507979195103
d1626143,1,-1.78506993614891,200,0.0142507979195103
d1626144,1,0.0209379379526211,200,0.0142507979195103
d1626145,1,1.58325048856025,200,0.0142507979195103
d1626147,1,0.486509077069768,200,0.0142507979195103
d1626149,1,-0.163219163081942,200,0.0142507979195103
d1626150,1,0.0650472711022789,200,0.0142507979195103
d1626151,1,-1.0840060988624,200,0.0142507979195103
d1626153,1,0.113901147489009,200,0.0142507979195103
d1626155,1,0.522577385284759,200,0.0142507979195103
d1626156,1,-1.54766619656321,200,0.0142507979195103
d1626157,1,-3.03093272059892,200,0.0142507979195103
d1626158,1,0.673918418011987,200,0.0142507979195103
d1626159,1,-0.149959835411112,200,0.0142507979195103
d1626161,1,0.244087407075313,200,0.0142507979195103
d1626162,1,-0.472887690245461,200,0.0142507979195103
d1626163,1,-0.462714452698678,200,0.0142507979195103
d1626164,1,0.581732536791326,200,0.0142507979195103
d1626166,1,-1.17096263418889,200,0.0142507979195103
d1626167,1,1.59908475472882,200,0.0142507979195103
d1626168,1,-0.203792611623805,200,0.0142507979195103
d1626169,1,0.203919889063753,200,0.0142507979195103
d1626170,1,-1.19752224664064,200,0.0142507979195103
d1626171,1,-1.72144240052067,200,0.0142507979195103
d1626172,1,0.0197491634927363,200,0.0142507979195103
d1626175,1,-0.884648865698621,200,0.0142507979195103
d1626178,1,-1.80664667254117,200,0.0142507979195103
d1626179,1,0.118598604540971,200,0.0142507979195103
d1626181,1,1.36130727593003,200,0.0142507979195103
d1626185,1,-1.77860773647276,200,0.0142507979195103
d1626188,1,-0.434569729260082,200,0.0142507979195103
d1626192,1,0.644899205909132,200,0.0142507979195103
d1626195,1,1.63528182457031,200,0.0142507979195103
d1626196,1,-0.109736242296772,200,0.0142507979195103
d1626202,1,-1.80106153784347,200,0.0142507979195103
d1626203,1,1.87685123175451,200,0.0142507979195103
d1626204,1,0.988525954324832,200,0.0142507979195103
d1626209,1,-0.832749613289542,200,0.0142507979195103
d1626220,1,1.87144161039415,200,0.0142507979195103
d1626224,1,1.17050312183171,200,0.0142507979195103
d1626245,1,0.0295100486178305,200,0.0142507979195103
d1626246,1,-0.419565016550696,200,0.0142507979195103
d1626257,1,-0.144352069587928,200,0.0142507979195103
d1627098,1,-0.80760476413959,200,0.0142507979195103
d1627362,1,-3.4269403554817,200,0.0142507979195103
d1627732,1,0.274482067479057,200,0.0142507979195103
d1627733,1,-0.281508039322319,200,0.0142507979195103
d1627734,1,1.62772855317291,200,0.0142507979195103
d1627736,1,-1.39400840163251,200,0.0142507979195103
d1627737,1,-0.357436356211855,200,0.0142507979195103
d1627738,1,-0.652892155522932,200,0.0142507979195103
d1627739,1,-1.08764464574748,200,0.0142507979195103
d1627740,1,0.154454430660497,200,0.0142507979195103
d1627741,1,-0.545461730894521,200,0.0142507979195103
d1627742,1,-0.248412494390066,200,0.0142507979195103
d1627746,1,-0.295447099257888,200,0.0142507979195103
d1627747,1,-1.01902625477026,200,0.0142507979195103
d1627748,1,-1.25719440596513,200,0.0142507979195103
d1627749,1,1.98576816421816,200,0.0142507979195103
d1627750,1,-1.48843482865959,200,0.0142507979195103
d1627751,1,0.181117509952806,200,0.0142507979195103
d1627752,1,-0.314765275541362,200,0.0142507979195103
d1627755,1,-0.214031673507323,200,0.0142507979195103
d1627756,1,0.679534029473377,200,0.0142507979195103
d1627758,1,0.772735906912296,200,0.0142507979195103
d1627759,1,1.27717078137416,200,0.0142507979195103
d1627761,1,0.692909344416296,200,0.0142507979195103
d1627763,1,0.842373987533624,200,0.0142507979195103
d1627767,1,0.0345598314109636,200,0.0142507979195103
d1627775,1,-0.775870644222353,200,0.0142507979195103
d1627780,1,-0.124649186286564,200,0.0142507979195103
d1627781,1,-0.7438661407077,200,0.0142507979195103
d1627782,1,-1.07660098860491,200,0.0142507979195103
d1627783,1,0.041542594410637,200,0.0142507979195103
d1627786,1,-2.2830408833887,200,0.0142507979195103
d1627789,1,0.780519947465261,200,0.0142507979195103
d1627790,1,-1.79066062382436,200,0.0142507979195103
d1627812,1,1.1625065852873,200,0.0142507979195103
d1627814,1,2.28312076204563,200,0.0142507979195103
d1627819,1,1.18854258648335,200,0.0142507979195103
d1627820,1,-0.246955562094191,200,0.0142507979195103
d1627823,1,-0.561359459651654,200,0.0142507979195103
d1627824,1,-1.96703198103849,200,0.0142507979195103
d1627826,1,2.94554464557107,200,0.0142507979195103
d1627827,1,2.54017341928578,200,0.0142507979195103
d1627832,1,0.631392017994452,200,0.0142507979195103
d1627835,1,1.21461734741219,200,0.0142507979195103
d1627846,1,-3.10039332623972,200,0.0142507979195103
d1627853,1,1.31428148920835,200,0.0142507979195103
d1627854,1,-0.292759041834601,200,0.0142507979195103
d1627858,1,1.80744292176637,200,0.0142507979195103
d1627863,1,0.309058108030141,200,0.0142507979195103
d1627875,1,1.63351779891804,200,0.0142507979195103
d1627884,1,0.384216222763189,200,0.0142507979195103
d1627885,1,0.314963265614643,200,0.0142507979195103
d1627936,1,1.65566324534663,200,0.0142507979195103
d1627988,1,-0.234670238810267,200,0.0142507979195103
d1628021,1,-0.34876196860231,200,0.0142507979195103
d1628365,1,3.17480803236439,200,0.0142507979195103
d1628366,1,1.87595647262474,200,0.0142507979195103
d1628367,1,-0.0617117710141259,200,0.0142507979195103
d1628368,1,-0.161770649590293,200,0.0142507979195103
d1628369,1,1.70008591000509,200,0.0142507979195103
d1628370,1,-0.119189175702131,200,0.0142507979195103
d1628371,1,0.218188253329782,200,0.0142507979195103
d1628372,1,-1.45694605946578,200,0.0142507979195103
d1628373,1,0.409039117669291,200,0.0142507979195103
d1628374,1,-0.784541257573843,200,0.0142507979195103
d1628378,1,0.818393947104427,200,0.0142507979195103
d1628379,1,1.1293954796565,200,0.0142507979195103
d1628380,1,0.927447939638447,200,0.0142507979195103
d1628381,1,1.35535087247653,200,0.0142507979195103
d1628382,1,1.26595911431219,200,0.0142507979195103
d1628384,1,0.616166236921427,200,0.0142507979195103
d1628386,1,1.58309314192345,200,0.0142507979195103
d1628388,1,-0.703426740223794,200,0.0142507979195103
d1628389,1,-0.991278257144611,200,0.0142507979195103
d1628390,1,0.883298611432499,200,0.0142507979195103
d1628393,1,1.05470251043858,200,0.0142507979195103
d1628395,1,1.54232248079946,200,0.0142507979195103
d1628397,1,0.220888036363644,200,0.0142507979195103
d1628398,1,0.887626825948821,200,0.0142507979195103
d1628400,1,0.120364823129317,200,0.0142507979195103
d1628404,1,-0.690252529908992,200,0.0142507979195103
d1628407,1,0.426907644207505,200,0.0142507979195103
d1628409,1,0.662797779100987,200,0.0142507979195103
d1628411,1,-1.39655680010166,200,0.0142507979195103
d1628412,1,0.692010159744204,200,0.0142507979195103
d1628414,1,0.349571502814726,200,0.0142507979195103
d1628415,1,-0.722157958108892,200,0.0142507979195103
d1628416,1,-0.511567552468355,200,0.0142507979195103
d1628422,1,0.753454428659001,200,0.0142507979195103
d1628424,1,-2.70298295336547,200,0.0142507979195103
d1628425,1,0.564632156553275,200,0.0142507979195103
d1628432,1,-1.30232090888204,200,0.0142507979195103
d1628436,1,-0.742183931503069,200,0.0142507979195103
d1628439,1,-0.0181317208571399,200,0.0142507979195103
d1628455,1,0.335358658839193,200,0.0142507979195103
d1628462,1,-0.0113664604940358,200,0.0142507979195103
d1628463,1,1.16444818222153,200,0.0142507979195103
d1628464,1,-0.36684192105527,200,0.0142507979195103
d1628467,1,0.0709934318447132,200,0.0142507979195103
d1628469,1,-0.819268230912707,200,0.0142507979195103
d1628470,1,-0.425766220621185,200,0.0142507979195103
d1628503,1,1.37463788391834,200,0.0142507979195103
d1628681,1,-2.03056655185295,200,0.0142507979195103
