id_player,rapm,prefix
2216,1.69663934472284,d
1628374,1.64870993528813,d
2747,1.62322630194739,d
203992,1.62126165785612,d
1626157,1.59783848859134,d
101162,1.48735777272499,d
203584,1.47786066518341,d
203085,1.38242190287876,d
203918,1.35037676786493,d
1628372,1.34362896473912,d
203901,1.33672943524173,d
202083,1.27440119531355,d
1717,1.27338586855335,d
201583,1.26345073683854,d
1626156,1.24300403308887,d
202693,1.23104945075215,d
203092,1.16651924870313,d
1627739,1.16585859150576,d
202684,1.15731878097569,d
1626163,1.15506038288168,d
203503,1.10417130420793,d
202683,1.02998820033342,d
201567,1.0049241337351,d
1626144,0.995435509286507,d
201587,0.965071798803295,d
203915,0.945968894798217,d
1627748,0.882794144090554,d
1627750,0.868239030510699,d
2199,0.859089213737348,d
2544,0.849052759727347,d
203471,0.8447465751184,d
1626150,0.823452423567071,d
2037,0.816308985230508,d
201952,0.813886781177939,d
203210,0.810358371053256,d
2546,0.798941040650431,d
202734,0.788596176292459,d
201577,0.78844130276272,d
1626149,0.76581178383571,d
1627752,0.764858272476509,d
202699,0.733505556006137,d
203124,0.731063498218219,d
1626170,0.707141816671448,d
201588,0.659836974065635,d
203482,0.641643586662313,d
1628368,0.631247807320625,d
201988,0.624507266960824,d
204020,0.608887061555984,d
202326,0.605886567330435,d
203084,0.577777784445829,d
202322,0.551009197306381,d
201188,0.547757909086511,d
203952,0.545882981241045,d
203200,0.542844900869178,d
203613,0.529908159208059,d
203501,0.519690765251396,d
203081,0.517491046989637,d
1626162,0.515883739846526,d
1627732,0.491529286560551,d
203933,0.48844646025003,d
203967,0.464328161950758,d
201599,0.461123941264985,d
1627737,0.451168551043938,d
201563,0.443461778061082,d
202362,0.430559924857832,d
201584,0.426731798284042,d
1626168,0.416608057808668,d
202687,0.401399412770863,d
201572,0.395274154816389,d
202331,0.382606581382219,d
203484,0.38178546297398,d
202323,0.381623521546855,d
101107,0.366418148200619,d
1627751,0.360237305907872,d
201967,0.343284515444833,d
1626185,0.34263129571219,d
203926,0.336331626169882,d
1628404,0.33336087341433,d
1626192,0.312554099675108,d
1628467,0.307284260974157,d
203090,0.297594364675539,d
203459,0.297248131013724,d
202335,0.293376049403018,d
1626209,0.287882930868061,d
203991,0.286314768310786,d
1627755,0.283466724655737,d
203488,0.282629208149896,d
1626161,0.280023701218054,d
1626178,0.276198729209308,d
101150,0.271589539536761,d
201156,0.268302673523098,d
1627733,0.267880179622059,d
1627756,0.258436525371854,d
1628021,0.25765837771369,d
1626196,0.251549052776264,d
202681,0.250676280816747,d
203114,0.240583632718536,d
200826,0.224866859638287,d
202498,0.214852981099922,d
1626164,0.194760606301872,d
202329,0.189096745458285,d
202694,0.18769994504388,d
2730,0.182982059674092,d
204060,0.178568529300768,d
201142,0.163388556021741,d
203507,0.162028639853257,d
201158,0.155103623728328,d
200755,0.151311390970358,d
203546,0.134992880471292,d
1627763,0.120485867922769,d
201954,0.118091245282816,d
1626171,0.0995622632232302,d
1628389,0.0967120096792026,d
203468,0.093671758279499,d
1627854,0.0933667281575752,d
203463,0.0832669894164833,d
203939,0.0813462405302923,d
203493,0.0809892830119985,d
1626153,0.080814840760562,d
203925,0.0716144566836589,d
2594,0.0439302213243106,d
203476,0.0421106654556181,d
1628382,0.0314460595128973,d
201975,0.0113849757612544,d
202344,-0.00089818537551718,d
1627742,-0.00513609064483851,d
201147,-0.00681721149332433,d
203083,-0.00960051303817728,d
1627747,-0.0132167174060548,d
203107,-0.0184281531494316,d
202685,-0.0185099767287583,d
203937,-0.0203791260222028,d
202324,-0.0233949703633051,d
202689,-0.0353894419942241,d
202703,-0.0358441751179893,d
1627746,-0.0400760929523524,d
201973,-0.0484099960040275,d
202710,-0.0510608820336756,d
203458,-0.0611480681202276,d
101161,-0.0643272124027219,d
203121,-0.0723427882202831,d
203118,-0.0810428329091781,d
202355,-0.0940908965994642,d
203109,-0.098594993673818,d
203112,-0.102771419190773,d
2207,-0.108249986622129,d
201585,-0.111863793305031,d
201980,-0.121073315749633,d
203078,-0.12578102333208,d
201961,-0.130795226486437,d
1628400,-0.130867765299722,d
1628367,-0.1337346020244,d
203903,-0.13995578287352,d
203944,-0.159371801342663,d
201163,-0.176538644634241,d
201609,-0.184646586295719,d
202357,-0.189123384669368,d
101127,-0.190907314786716,d
1628398,-0.191992409590434,d
202340,-0.193736030185533,d
1628373,-0.198804730213913,d
203516,-0.199347684684725,d
1628366,-0.202314395373345,d
201959,-0.211934911839,d
101108,-0.213676684177269,d
203500,-0.215292326680121,d
202397,-0.216133718415884,d
201143,-0.248150883185291,d
201935,-0.26121452145442,d
203486,-0.262350496428869,d
2734,-0.269578435513084,d
1627741,-0.270611994518932,d
1938,-0.271288193106225,d
201937,-0.272315524535484,d
201960,-0.274072932106636,d
1628378,-0.288298698903139,d
1626179,-0.295646534030874,d
201933,-0.301682409400645,d
203115,-0.303583993861748,d
1628414,-0.306309553300526,d
203490,-0.314006970111593,d
201942,-0.315993835952667,d
201939,-0.323488764463182,d
1628386,-0.32511412007741,d
202066,-0.330232842223578,d
203497,-0.334371778315955,d
203145,-0.339528807670202,d
203518,-0.342794978577811,d
201566,-0.357091930132715,d
203932,-0.361554681260681,d
101109,-0.363810586009543,d
1628415,-0.365626143131611,d
201229,-0.388107747251015,d
202709,-0.400279324782571,d
201949,-0.430293692703875,d
201596,-0.434909859518742,d
202325,-0.444641947625227,d
200765,-0.458092136902944,d
1627819,-0.471761867420785,d
200782,-0.484543285548123,d
203894,-0.492201044297138,d
203914,-0.50024720251293,d
203999,-0.505850042947181,d
203089,-0.518628114114542,d
1626145,-0.534634446654243,d
201569,-0.547105024935894,d
203110,-0.553462652287914,d
200794,-0.574930135925579,d
203077,-0.589305767902439,d
2548,-0.605864751120961,d
203473,-0.606105831706387,d
1628381,-0.610871324018873,d
202696,-0.614354734887022,d
203095,-0.621849752986846,d
1627759,-0.633301378553585,d
201586,-0.638231367712882,d
101133,-0.639729836558444,d
202714,-0.6413173088716,d
2733,-0.655705269649604,d
200746,-0.663692040243335,d
201152,-0.665622758351539,d
202339,-0.67417346431161,d
201145,-0.679018859851661,d
1627734,-0.680961640139663,d
203954,-0.683642263758385,d
204456,-0.692819282602109,d
201601,-0.73936238137779,d
200752,-0.746324509656558,d
1628462,-0.754536990226301,d
203076,-0.772964173869589,d
203382,-0.773581957392455,d
1627783,-0.787968355662438,d
1626167,-0.821667851080404,d
1626159,-0.831584415648346,d
2772,-0.878624857900694,d
203087,-0.94532330647822,d
200768,-0.947769817891721,d
203924,-0.996899769174668,d
1626169,-1.00515257097075,d
203935,-1.00588481332664,d
1628379,-1.02342912314301,d
1627832,-1.04049608825285,d
1626204,-1.05458838707011,d
201571,-1.06775622556277,d
203994,-1.0678712508838,d
1628384,-1.07459368846606,d
202691,-1.10184835577035,d
2200,-1.11420976785809,d
201936,-1.12327157963016,d
204001,-1.12520938866061,d
1627812,-1.17694470520946,d
101141,-1.22746573126821,d
202334,-1.23867736458826,d
1628369,-1.25624870362107,d
202704,-1.32676165745796,d
2738,-1.37406909896016,d
201950,-1.45451777032063,d
1627749,-1.49751537483543,d
1626220,-1.50294019399969,d
101139,-1.52154853500723,d
203506,-1.55294299625979,d
203496,-1.55866137654811,d
202711,-1.58637168114414,d
