game_id,period,min_poss,pts,poss_num,id,side,xid,dummy
21700002,1,0.4500000000000002,2,219,201142,o,o0201142,1
21700002,1,0.25,0,220,201142,d,d0201142,1
21700002,1,0.04999999999999982,3,221,201142,o,o0201142,1
21700002,1,0.40000000000000036,2,222,201142,d,d0201142,1
21700002,1,0.20000000000000018,0,223,201142,o,o0201142,1
21700002,1,0.14999999999999947,3,224,201142,d,d0201142,1
21700002,1,0.3333333333333339,0,225,1628395,o,o1628395,1
21700002,1,0.18333333333333268,0,226,1628395,d,d1628395,1
21700002,1,0.033333333333333215,2,227,1628395,o,o1628395,1
21700002,1,0.21666666666666679,0,228,1628395,d,d1628395,1
21700002,1,0.05000000000000071,0,229,1628395,o,o1628395,1
21700002,1,0.34999999999999964,2,230,1628395,d,d1628395,1
21700002,1,0.2833333333333332,0,231,1628395,o,o1628395,1
21700002,1,0.16666666666666696,2,232,1628395,d,d1628395,1
21700002,1,0.2666666666666666,0,233,1628395,o,o1628395,1
21700002,1,0.5333333333333332,3,234,1628395,d,d1628395,1
21700002,1,0.4166666666666665,0,235,1628395,o,o1628395,1
21700002,1,0.10000000000000009,3,236,1628395,d,d1628395,1
21700002,1,0.3333333333333335,3,237,1628395,o,o1628395,1
21700002,1,0.06666666666666643,0,238,1628395,d,d1628395,1
21700002,1,0.25,2,239,201156,o,o0201156,1
21700002,1,0.25,2,240,201156,d,d0201156,1
21700002,1,0.3500000000000001,3,241,201156,o,o0201156,1
21700002,1,0.1499999999999999,2,242,201156,d,d0201156,1
21700002,1,0.28333333333333344,3,243,201156,o,o0201156,1
21700002,1,0.41666666666666674,2,244,201156,d,d0201156,1
21700002,1,0.2833333333333332,0,245,201156,o,o0201156,1
21700002,1,0.050000000000000044,1,246,201156,d,d0201156,1
21700002,1,0.3833333333333333,0,247,201156,o,o0201156,1
21700002,1,0.4166666666666667,3,248,201156,d,d0201156,1
21700002,1,0.016666666666666666,1,249,201156,o,o0201156,1
21700002,2,0.38333333333333286,0,250,201156,o,o0201156,1
21700002,2,0.13333333333333464,0,251,201156,d,d0201156,1
21700002,2,0.06666666666666643,3,252,201156,o,o0201156,1
21700002,2,0.4833333333333325,0,253,201156,d,d0201156,1
21700002,2,0,2,254,201156,o,o0201156,1
21700002,2,0.4166666666666661,0,255,201156,d,d0201156,1
21700002,2,0.43333333333333357,2,256,201156,o,o0201156,1
21700002,2,0.6666666666666679,0,257,201156,d,d0201156,1
21700002,2,0.2666666666666657,0,258,201156,o,o0201156,1
21700002,2,0.05000000000000071,0,259,201156,d,d0201156,1
21700002,2,0.049999999999998934,3,260,201156,o,o0201156,1
21700002,2,0.18333333333333357,2,261,201156,d,d0201156,1
21700002,2,0.21666666666666679,2,262,201156,o,o0201156,1
21700002,2,0.2666666666666675,2,263,201156,d,d0201156,1
21700002,2,0.2333333333333325,0,264,201156,o,o0201156,1
21700002,2,0.2333333333333334,0,265,201156,d,d0201156,1
21700002,2,0.05000000000000071,2,266,201156,o,o0201156,1
21700002,2,0.18333333333333268,0,267,201156,d,d0201156,1
21700002,2,0.2666666666666666,0,268,201156,o,o0201156,1
21700002,2,0.11666666666666714,2,269,201156,d,d0201156,1
21700002,2,0.18333333333333357,2,270,201156,o,o0201156,1
21700002,2,0.18333333333333268,2,271,201142,d,d0201142,1
21700002,2,0.3333333333333339,0,272,201142,o,o0201142,1
21700002,2,0.2333333333333334,3,273,201142,d,d0201142,1
21700002,2,0.13333333333333286,3,274,201142,o,o0201142,1
21700002,2,0.36666666666666714,2,275,201142,d,d0201142,1
21700002,2,0.11666666666666625,2,276,201142,o,o0201142,1
21700002,2,0.34999999999999964,0,277,201142,d,d0201142,1
21700002,2,0.13333333333333375,2,278,201142,o,o0201142,1
21700002,2,0.2833333333333332,0,279,201142,d,d0201142,1
21700002,2,0.08333333333333304,2,280,201142,o,o0201142,1
21700002,2,0.20000000000000018,0,281,201142,d,d0201142,1
21700002,2,0.016666666666666607,3,282,201142,o,o0201142,1
21700002,2,0.5166666666666666,2,283,201142,d,d0201142,1
21700002,2,0.13333333333333375,0,284,201142,o,o0201142,1
21700002,2,0.31666666666666643,0,285,201142,d,d0201142,1
21700002,2,0.2333333333333334,3,286,201142,o,o0201142,1
21700002,2,0.1499999999999999,3,287,201142,d,d0201142,1
21700002,2,0.3833333333333333,0,288,201142,o,o0201142,1
21700002,2,0.1166666666666667,2,289,201142,d,d0201142,1
21700002,2,0.3833333333333333,0,290,201142,o,o0201142,1
21700002,2,0.01666666666666705,2,291,201142,d,d0201142,1
21700002,2,0.033333333333333215,0,292,201142,o,o0201142,1
21700002,2,0.5166666666666666,0,293,201142,d,d0201142,1
21700002,2,0.06666666666666665,1,294,201156,o,o0201156,1
21700002,2,0.25,0,295,201156,d,d0201156,1
21700002,2,0.19999999999999996,0,296,201956,o,o0201956,1
21700002,2,0.2333333333333334,3,297,201956,d,d0201956,1
21700002,2,0.25,2,298,201956,o,o0201956,1
21700002,2,0.21666666666666667,0,299,201956,d,d0201956,1
21700002,2,0.033333333333333326,2,300,201956,o,o0201956,1
21700002,2,0.1833333333333333,3,301,201956,d,d0201956,1
21700002,2,0.31666666666666665,0,302,201956,o,o0201956,1
21700002,2,0.13333333333333333,0,303,201956,d,d0201956,1
21700002,3,0.40000000000000036,0,304,201939,o,o0201939,1
21700002,3,0.25,0,305,201939,d,d0201939,1
21700002,3,0.13333333333333286,3,306,201939,o,o0201939,1
21700002,3,0.1999999999999993,0,307,201939,d,d0201939,1
21700002,3,0.0666666666666682,3,308,201939,o,o0201939,1
21700002,3,0.5499999999999989,2,309,201939,d,d0201939,1
21700002,3,0.38333333333333286,0,310,201939,o,o0201939,1
21700002,3,0.40000000000000036,0,311,201939,d,d0201939,1
21700002,3,0.033333333333333215,3,312,201939,o,o0201939,1
21700002,3,0.20000000000000107,2,313,201939,d,d0201939,1
21700002,3,0.1999999999999993,2,314,201939,o,o0201939,1
