id,rapm
1627852,3.13978037492853
203461,3.0962032101768
1627748,2.49504006929383
1626156,2.45274327541676
201977,2.28681782028533
101138,2.2674383761378
201177,2.21758111268662
1627737,2.18612435040681
203080,2.07792695017587
1718,2.06521003405919
201575,1.9960828335203
201962,1.95599201450293
1627834,1.91744003349058
203914,1.75796013288261
203952,1.66574297769474
202700,1.61213887374723
202704,1.53102788966076
203112,1.47269879018987
203944,1.41236200042155
203903,1.3665144894454
203481,1.3607101104548
203085,1.35923909886347
200755,1.35148743976175
203459,1.32436581875712
101114,1.30932167332568
203086,1.30730046388727
202738,1.28366871768641
1626144,1.28190654276056
2594,1.28098315060931
201975,1.26393618140862
1626192,1.25048264918858
1627741,1.24274558979446
203953,1.22444706672827
101107,1.22304484284842
202688,1.18921690078508
1627823,1.17931771437863
201571,1.1674244720043
203939,1.15723575949109
203926,1.15636535992575
203490,1.1358678871215
201156,1.1337778930187
203484,1.12536669128367
203897,1.08357334189434
202711,1.07919952901895
1626158,1.07806865920826
202389,1.07449820828056
1626157,1.07409239365221
201933,1.06077077717086
2449,1.04351477417769
201935,1.03396683069133
201937,0.974363018486193
203518,0.973267222732065
203521,0.966617786612387
201584,0.964464711378462
201163,0.957894705958224
201952,0.95056561471987
1627775,0.946145877200263
1626209,0.932674438776922
203148,0.929548622964239
1627759,0.927909087592049
201600,0.92039427171107
201167,0.918251155403495
204014,0.904660296775986
202338,0.901916977587366
101162,0.884562698090583
203488,0.883223084134524
202339,0.881631447589196
1627747,0.860331338118989
2037,0.854226676619242
202340,0.829090282808046
203504,0.817937218276215
202683,0.807860299623092
203471,0.787668534339149
2772,0.784550389155515
201973,0.784515667774239
203933,0.784199318662789
101187,0.768244762791494
1627812,0.76695197240227
1627854,0.763503195934341
201229,0.759229886539302
1626246,0.742119124307102
202083,0.728996397248524
201145,0.728473785738097
203457,0.723991956999637
203895,0.719420908812728
2546,0.715525987245944
202718,0.711684775714663
201566,0.71074853928208
203922,0.705393245604603
203930,0.695448307816187
1626163,0.6787403083454
202695,0.67169609902453
1627735,0.662062604973557
1627742,0.656357866929125
201945,0.654822011145486
2199,0.646762077467092
201967,0.641023760755163
2744,0.619441200878753
203486,0.606990167713616
203115,0.601266014946528
2564,0.598956098123979
2736,0.59037655023326
203902,0.585918540756446
203503,0.577072163564927
202328,0.543653581718156
203477,0.542943805082852
201586,0.531376848819185
202702,0.516747796509225
202730,0.514900666926094
202332,0.510350664975188
203458,0.505909225649262
200751,0.495836089906061
201587,0.495795684568857
1626147,0.46570872846613
204060,0.462490588405126
202323,0.459093538798281
2548,0.45215447535825
1626161,0.431004694846858
1627761,0.422072678464679
