id_player,rapm,prefix
203999,0.0950855727075916,d
203496,0.0941716010130276,d
201586,0.0734749015724374,d
203210,0.0586620947998904,d
2440,0.0582034655957444,d
202330,0.0533400785673315,d
202699,0.0486662156100247,d
203138,0.0477863701113298,d
101123,0.0395787970107764,d
202362,0.0394315592785047,d
201144,0.0383860359867168,d
202329,0.0375636788251269,d
202689,0.0194346547561221,d
101112,0.0173665782692216,d
201567,4.20492134262432e-05,d
201945,-0.00670867487592495,d
201569,-0.0159859408116842,d
203468,-0.0360760226493852,d
203084,-0.0390526099768101,d
203090,-0.0512340278645931,d
1626169,-0.0592512565353115,d
203086,-0.0643748691462144,d
201158,-0.0807689340488293,d
202340,-0.0840263757827419,d
203953,-0.0863063636196644,d
2449,-0.0897956372279544,d
202683,-0.0974636298118712,d
201155,-0.0977605234508565,d
101108,-0.0993808181489814,d
202498,-0.0994748761989682,d
101109,-0.101285684479717,d
203484,-0.102992887135486,d
203457,-0.130387383220458,d
202720,-0.130696109439404,d
203504,-0.132383830131535,d
203079,-0.138542634412547,d
2037,-0.142619963456523,d
202703,-0.149699945242146,d
201571,-0.151213322619107,d
201977,-0.15276089684447,d
202691,-0.153143232234779,d
201188,-0.15329364321995,d
201572,-0.153357033673103,d
201599,-0.158911541797409,d
203901,-0.159757362136931,d
2225,-0.165783891157062,d
2736,-0.183743213098284,d
200755,-0.190617296666506,d
202711,-0.191546865510214,d
101139,-0.192409657404011,d
1626159,-0.205962745232916,d
201584,-0.219473152816902,d
203924,-0.231701595027121,d
201959,-0.253952106719369,d
204001,-0.278442001361531,d
2564,-0.298650914846814,d
1626167,-0.300290235196144,d
101138,-0.300368377979131,d
2419,-0.32647809899496,d
203960,-0.336005156331385,d
201147,-0.337351890994058,d
101106,-0.34600406675239,d
201145,-0.352948125941759,d
203114,-0.355215733979772,d
203487,-0.357534219779551,d
203082,-0.367941464958718,d
200794,-0.368547094545611,d
201956,-0.376992105748637,d
201952,-0.378144100323715,d
203918,-0.378173908589212,d
201564,-0.381516160445219,d
101114,-0.390417866827865,d
201166,-0.390714693075674,d
202355,-0.39857330951018,d
202710,-0.402079417230652,d
203521,-0.403897083982386,d
1626209,-0.404480921643222,d
2738,-0.411806717691808,d
202087,-0.438144614369235,d
2200,-0.449696223455104,d
201961,-0.453379210315044,d
202718,-0.456095994941919,d
2754,-0.459629741009233,d
202389,-0.463562225145834,d
1626161,-0.470289304837007,d
201588,-0.470728548972095,d
101179,-0.478052413321605,d
201162,-0.481065976924666,d
202324,-0.482771080948801,d
201142,-0.483181415395575,d
2730,-0.493051432003399,d
2547,-0.4936138875635,d
203476,-0.495251435305497,d
201937,-0.511083760767749,d
201976,-0.556474222218246,d
202066,-0.556763368830548,d
202334,-0.55772202767878,d
202687,-0.557750452031297,d
201143,-0.577545191639735,d
2734,-0.585822758593792,d
1717,-0.597137417510786,d
101145,-0.597195533196439,d
101107,-0.598849503795688,d
201587,-0.598865619617807,d
203943,-0.598984615096328,d
203469,-0.602178151879406,d
201941,-0.610546030032994,d
202335,-0.61675250103299,d
201988,-0.618119583394779,d
202331,-0.619094751678951,d
203935,-0.634188551294637,d
203096,-0.644501768965231,d
201589,-0.655793292883978,d
202344,-0.675122406778755,d
203497,-0.67961034349305,d
200751,-0.682373077538585,d
200757,-0.683175732183024,d
203932,-0.696352205181094,d
203506,-0.704842274773983,d
2544,-0.715752740389932,d
201566,-0.728614959715031,d
202323,-0.741402825543676,d
200768,-0.765663787088981,d
202391,-0.766028658532673,d
202730,-0.774698215051224,d
1626204,-0.78757234352058,d
101133,-0.791020454498355,d
202339,-0.841642934655163,d
2733,-0.843218730597554,d
203526,-0.846642776213336,d
202709,-0.847698545717249,d
203083,-0.868039862806188,d
201939,-0.878608674447916,d
203500,-0.885059169522903,d
203085,-0.894143808779627,d
203109,-0.913536909028513,d
202325,-0.935214200807788,d
203471,-0.935640840212454,d
201601,-0.945640520245546,d
201980,-0.998767277168497,d
202734,-1.03982614898216,d
2561,-1.04999525521037,d
203110,-1.05976940649708,d
203937,-1.0780372900413,d
202695,-1.13709634159573,d
2594,-1.18301231883765,d
202697,-1.18883280775391,d
201973,-1.19220179470911,d
201596,-1.1959308347042,d
201609,-1.21917120034492,d
203482,-1.22544669233078,d
203118,-1.24409626111855,d
203145,-1.32033558427571,d
101161,-1.41315698056654,d
1938,-1.42403263839329,d
203991,-1.48368284607936,d
203087,-1.5269361408006,d
1495,-1.71508284254765,d
203503,-2.09622921256804,d
