id,rapm
1627788,8.90044323120672
1628444,8.46632584557945
1628504,6.58540815705901
204179,6.55184674781855
202348,6.54477103133177
1627786,6.16556444665358
202705,5.91774124264991
1626199,4.49666847536162
203580,4.19434622429767
203104,4.12989747559252
1628418,3.93569712172611
1628424,3.68212324510991
1627744,3.58549545814289
203086,3.56167744578771
1626259,3.39110776391772
202718,3.28340210566483
1628370,3.046688278929
1627821,2.98708293129595
201600,2.95585825061268
201628,2.91729783308157
1627875,2.83925987274807
101112,2.76187895047546
1627834,2.69187262985628
201160,2.6445675767913
201567,2.25406931348471
201588,2.25020481982372
1628395,2.23133505316232
1626163,2.18129900353149
1627750,2.14016648683175
1627362,2.10768718155577
1628492,2.0749670022542
1626246,2.06120468774804
1627855,2.0537652933347
1626175,2.05004653108537
203121,1.99730853874636
101108,1.98985179299971
203530,1.98453031757628
2749,1.9679227272992
2594,1.96123320603038
101181,1.94229851322906
201935,1.88856811694621
201156,1.85059774609688
202692,1.78964464073541
2733,1.73393058486496
201569,1.72824644033386
203504,1.71577571700122
2544,1.70770792004935
1626191,1.69932640897206
1627823,1.6733065035214
203918,1.6627577331793
1628476,1.64250400401366
201939,1.57775472615493
203546,1.56401141135802
203482,1.54005071024246
203705,1.52655457778758
1628470,1.51930448892452
1938,1.51843564760122
201975,1.50547678587088
201943,1.47903342933221
1891,1.46247010345982
204025,1.43682473755672
2216,1.40768949187374
201580,1.39995153747658
200826,1.37930319164376
1626224,1.33527824540433
1626203,1.32369711164725
203901,1.30413049058217
201143,1.29749796161753
203613,1.2918536448467
204066,1.29119190029108
200765,1.28242160318266
202339,1.27152409481146
1627988,1.26947205737847
203114,1.24959464614881
1627748,1.23648995612707
203507,1.22417023878115
201142,1.20428446862688
203999,1.19383973380224
202681,1.16846629642094
201565,1.1672268341979
1628390,1.16541801919287
202328,1.14949845365884
1626164,1.1035671440443
101150,1.09861280084347
1717,1.08522717803804
1628506,1.0762542559367
1627763,1.03560129125443
1626145,1.0168322336351
1627819,1.01435030089241
1627790,1.01111164544109
202699,0.981954675641995
1628681,0.969217102113399
201601,0.964703102170067
1628397,0.952157259266842
201954,0.945842828320412
201162,0.936476607067979
203090,0.931695991964918
202340,0.926438796914663
200782,0.916241083533871
201956,0.908242830877419
2555,0.906974216929548
203915,0.900415247868222
203487,0.897027838136515
203085,0.889760762112158
1628404,0.870271784518112
1626162,0.862657358172837
1627883,0.857039387392233
201583,0.836956075656335
1627781,0.815238024391394
203710,0.806354546188723
203914,0.79835790705612
203463,0.79770591513075
203498,0.790170439399999
1626168,0.776285387874531
2403,0.734543225651207
1626143,0.734537046086081
203473,0.715016769850627
2037,0.711254798329098
202331,0.71020326687734
203089,0.689780258219862
203584,0.686922829660614
201587,0.684415390757367
1628368,0.682176437266286
1627783,0.679636890530107
203083,0.6774345341387
2738,0.675764419793099
1627751,0.672852462494081
1627739,0.671185055671193
201147,0.66832523776657
203930,0.658924265131696
203503,0.650503639580479
2734,0.645988666463898
1626181,0.64139515478123
201166,0.637632835757704
202362,0.633992557955925
1628462,0.629179730634307
1627734,0.613807791515141
1627820,0.593083196018168
203112,0.582889010338043
203944,0.579479913881549
203095,0.579345849604504
1626209,0.566499941382447
201949,0.556723190356899
203110,0.529206952051221
202685,0.496624039187481
1627738,0.489351990802609
203469,0.462313566892632
203992,0.453130687540804
203145,0.452181923013223
201196,0.446111677342064
203458,0.445074984893967
200755,0.436483448781579
1627816,0.429064819874158
2747,0.427899357833357
203476,0.426436284273996
1628495,0.426322945850027
201163,0.413455099485966
1627733,0.401180012849766
203484,0.39493793251798
1626171,0.394157603188623
1626161,0.388190895845539
203926,0.385396184969238
201563,0.382207854785603
1627846,0.380031793152915
203118,0.378438633491025
203932,0.3728985487198
1627826,0.371241733382127
202704,0.37095318515544
201229,0.361675204293053
202337,0.356757398845186
202697,0.354764793436786
201973,0.346257136021092
203092,0.335099022948999
1626158,0.333196226507382
201188,0.330794127163638
203516,0.318233382324561
1627782,0.301089405506724
202683,0.292281805395788
203115,0.290317922394829
1626150,0.289681668968921
2546,0.287896130015799
1627752,0.285736564901608
203210,0.275409897386398
202702,0.272710375151254
201609,0.272500050544253
1628382,0.264395924635524
1626156,0.263865459564381
201976,0.249830206199955
1628398,0.231459520423995
1627735,0.21974740782828
201589,0.215323903552142
