id_player,rapm,prefix
203915,0.786940345404324,o
1627732,0.778219485994312,o
203924,0.772619766183,o
201967,0.751203843780505,o
1626162,0.744924888637687,o
1627741,0.727634008749819,o
101133,0.726139851806067,o
203078,0.724898515178591,o
203952,0.722361409958038,o
1626168,0.719993572408086,o
202699,0.700137921463559,o
201158,0.697135218409554,o
203496,0.681822699659384,o
201959,0.675286776443827,o
202681,0.621298818812989,o
203124,0.614882887129727,o
201147,0.612263404697074,o
203992,0.584771449339721,o
203112,0.546795695200612,o
200768,0.539290963276462,o
201142,0.531563344140786,o
201572,0.526109523069905,o
1628378,0.509805967228262,o
203490,0.496427656413685,o
203501,0.485159355437165,o
203914,0.484168788981474,o
203613,0.482470193574869,o
101107,0.477785256529097,o
202339,0.468238128634107,o
202324,0.441400990832513,o
204060,0.430948133995314,o
203935,0.413670226324206,o
1627854,0.400308755975906,o
101127,0.383518690141871,o
202696,0.360867814405104,o
203087,0.292305237182827,o
203518,0.284483900372295,o
203546,0.248505698657909,o
201973,0.220809985373783,o
203925,0.212499368383364,o
201609,0.183507398865224,o
1627739,0.179558169943443,o
201960,0.170458166343672,o
2216,0.162581053574039,o
203468,0.156526305460542,o
203200,0.140467538757766,o
203584,0.131427549845289,o
2546,0.101169991318909,o
1627746,0.0921820642412328,o
203484,0.0874653217409487,o
203933,0.0861534764600203,o
203503,0.0830429293004384,o
202362,0.0576979894516111,o
202691,0.036184654105582,o
1628404,0.0183630725643404,o
201188,0.0042267199389612,o
203115,0.00166710263428096,o
1627759,-0.00887263927815237,o
203488,-0.0204538775767457,o
1626153,-0.0369540364485914,o
1628467,-0.047224948771989,o
203937,-0.068052185854132,o
1626159,-0.0694087093756715,o
203939,-0.0960608962665595,o
202704,-0.0995597321754703,o
202334,-0.104872517624137,o
201583,-0.121413092394704,o
203084,-0.122800523357497,o
203497,-0.126173534334835,o
203459,-0.142608120787306,o
201596,-0.169731152320082,o
1628382,-0.181385941657295,o
203109,-0.189057046654362,o
202325,-0.200283058389732,o
203471,-0.205199817163878,o
1626167,-0.252021804612005,o
1626150,-0.27091506521542,o
1628367,-0.290538030887999,o
1628021,-0.297913403733301,o
1626192,-0.303663829167511,o
1626196,-0.306927720134201,o
1628398,-0.332337513076399,o
203932,-0.334434432384184,o
201937,-0.346464012720904,o
1626156,-0.348599292478206,o
201584,-0.356499679818836,o
1628386,-0.358578334761579,o
200752,-0.383214596842147,o
2772,-0.418334981123786,o
203210,-0.440583782197727,o
202694,-0.451612811607239,o
203486,-0.465153009530654,o
202357,-0.474266030178499,o
203926,-0.503378546662149,o
1626204,-0.505477698465958,o
202083,-0.506484137277646,o
1627752,-0.510639480427085,o
201571,-0.525149136414182,o
203458,-0.526840162849755,o
2037,-0.53140856510844,o
1627812,-0.538420129627905,o
203991,-0.548835160732269,o
1628366,-0.552564727554378,o
204020,-0.553684647869266,o
1628415,-0.553989535928307,o
202714,-0.554692347050209,o
202331,-0.566875220755193,o
101109,-0.626656891037733,o
202344,-0.650783611955603,o
204001,-0.653503064790173,o
202335,-0.668223712879231,o
203473,-0.702196221329443,o
203107,-0.710878063506027,o
203083,-0.823146387073498,o
1627737,-0.831842103064685,o
1628372,-0.863800119882178,o
201980,-0.895248769763943,o
201975,-0.919918368752222,o
1627749,-0.928104360709188,o
1626178,-0.9306198490139,o
203967,-0.953877724134932,o
203092,-0.986006156409903,o
1627733,-0.989107862873605,o
201163,-0.993386336287569,o
203516,-1.01623882051059,o
1626161,-1.02488626229848,o
202711,-1.04901529157707,o
1628368,-1.08858125246817,o
1626185,-1.0946712876379,o
1626170,-1.1039186093318,o
1628381,-1.10841215244178,o
1626164,-1.10911686866205,o
200765,-1.11978213034346,o
200794,-1.12142470359302,o
201587,-1.16295961680724,o
202684,-1.17489506945323,o
1627755,-1.1931161834406,o
203901,-1.205233817222,o
1627763,-1.21219042832518,o
203903,-1.21437397076622,o
101139,-1.2361934363335,o
203476,-1.24677697769662,o
202709,-1.24754908206046,o
1626169,-1.25702981873233,o
1628374,-1.28956781008567,o
1627747,-1.34220019148731,o
2738,-1.36793442561902,o
1628373,-1.37860197245668,o
1628414,-1.38028171164509,o
203090,-1.38732199627758,o
203145,-1.38850116021065,o
2548,-1.41480621508703,o
202498,-1.44971925657254,o
1627734,-1.46601366892343,o
202683,-1.53072174924673,o
201599,-1.53338276717749,o
201577,-1.59630899467614,o
202340,-1.60631062508928,o
101161,-1.62150361847634,o
1628400,-1.64577090788805,o
204456,-1.65028421252552,o
1626144,-1.69103141998806,o
202685,-1.70084128893384,o
2730,-1.7859942500541,o
203463,-1.79222615045529,o
2207,-1.83184778752406,o
1628389,-1.86674752182984,o
202066,-1.88103018772204,o
2200,-2.04402485960021,o
201585,-2.13714976884996,o
203994,-2.19723608727367,o
202323,-2.24595057678614,o
203500,-2.27050464764742,o
101162,-2.29469717116383,o
2199,-2.30627023535477,o
1627742,-2.36165034198443,o
202693,-2.36777372841404,o
203382,-2.52205125172314,o
1627756,-2.65290008214284,o
202687,-2.80118999838423,o
202355,-2.8467867572979,o
