slug_season,name_player,group_position,year_season,id_position,slug_player_bref,id_player_nba,name_player_bref,url_player_thumbnail,url_player_headshot,year_season_first,id_player_season,age_player,slug_team_bref,count_games,is_hof_player,minutes,ratio_per,pct_true_shooting,pct3p_rate,pct_ft_rate,pct_orb,pct_drb,pct_trb,pct_ast,pct_stl,pct_blk,pct_tov,pct_usg,ratio_ows,ratio_dws,ratio_ws,ratio_ws_per48,ratio_obpm,ratio_dbpm,ratio_bpm,ratio_vorp,count_games_started,pct_fg,pct_fg3,pct_fg2,pct_efg,pct_ft,minutes_totals,fgm_totals,fga_totals,fg3m_totals,fg3a_totals,fg2m_totals,fg2a_totals,ftm_totals,fta_totals,orb_totals,drb_totals,trb_totals,ast_totals,stl_totals,blk_totals,tov_totals,pf_totals,pts_totals,url_player_bref
2015-16,Aaron Brooks,G,2016,PG,brookaa01,201166,Aaron Brooks,https://stats.nba.com/media/players/230x185/201166.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201166.png,2007,brookaa01_2016,31,CHI,69,FALSE,1108,11.8,0.494,0.394,0.136,0.02,0.075,0.048,0.26,0.014,0.7,0.142,0.229,0.2,0.7,0.9,0.04,-0.5,-2.8,-3.3,-0.4,0,0.401,0.357,0.43,0.471,0.766,1108,188,469,66,185,122,284,49,64,21,80,101,180,30,10,82,132,491,http://www.basketball-reference.com/players/b/brookaa01.html
2015-16,Aaron Gordon,F,2016,PF,gordoaa01,203932,Aaron Gordon,https://stats.nba.com/media/players/230x185/203932.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203932.png,2014,gordoaa01_2016,20,ORL,78,FALSE,1863,17,0.541,0.245,0.333,0.09,0.213,0.151,0.103,0.016,0.024,0.09,0.173,3.2,2.2,5.4,0.139,0.6,1.2,1.8,1.8,37,0.473,0.296,0.531,0.509,0.668,1863,274,579,42,142,232,437,129,193,154,353,507,128,59,55,66,153,719,http://www.basketball-reference.com/players/g/gordoaa01.html
2015-16,Aaron Harrison,G,2016,SG,harriaa01,1626151,Aaron Harrison,https://stats.nba.com/media/players/230x185/1626151.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626151.png,2015,harriaa01_2016,21,CHO,21,FALSE,93,4.3,0.371,0.526,0.632,0.047,0.131,0.088,0.03,0.032,0,0.141,0.137,-0.2,0.1,0,-0.014,-5.6,0.1,-5.5,-0.1,0,0.263,0.3,0.222,0.342,0.417,93,5,19,3,10,2,9,5,12,4,11,15,2,6,0,4,10,18,http://www.basketball-reference.com/players/h/harriaa01.html
2015-16,Adreian Payne,F,2016,PF,paynead01,203940,Adreian Payne,https://stats.nba.com/media/players/230x185/203940.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203940.png,2014,paynead01_2016,24,MIN,52,FALSE,486,5.6,0.422,0.221,0.179,0.048,0.215,0.133,0.089,0.017,0.018,0.187,0.177,-0.9,0.4,-0.5,-0.047,-5.9,-0.2,-6.1,-0.5,2,0.366,0.281,0.389,0.397,0.654,486,53,145,9,32,44,113,17,26,20,91,111,29,16,11,36,77,132,http://www.basketball-reference.com/players/p/paynead01.html
2015-16,Al-Farouq Aminu,F,2016,SF,aminual01,202329,Al-Farouq Aminu,https://stats.nba.com/media/players/230x185/202329.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202329.png,2010,aminual01_2016,25,POR,82,FALSE,2341,12.7,0.533,0.485,0.217,0.045,0.186,0.115,0.088,0.015,0.018,0.132,0.169,1.7,2.3,4,0.082,-0.4,0.7,0.2,1.3,82,0.416,0.361,0.468,0.503,0.737,2341,299,719,126,349,173,370,115,156,98,401,499,138,72,53,120,171,839,http://www.basketball-reference.com/players/a/aminual01.html
2015-16,Al Horford,C,2016,C,horfoal01,201143,Al Horford,https://stats.nba.com/media/players/230x185/201143.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201143.png,2007,horfoal01_2016,29,ATL,82,FALSE,2631,19.4,0.565,0.244,0.123,0.063,0.182,0.124,0.167,0.013,0.036,0.088,0.206,4.9,4.5,9.4,0.172,1.5,2.6,4.1,4.1,82,0.505,0.344,0.557,0.547,0.798,2631,529,1048,88,256,441,792,103,129,148,448,596,263,68,121,107,163,1249,http://www.basketball-reference.com/players/h/horfoal01.html
2015-16,Al Jefferson,C,2016,C,jeffeal01,2744,Al Jefferson,https://stats.nba.com/media/players/230x185/2744.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2744.png,2004,jeffeal01_2016,31,CHO,47,FALSE,1096,18.2,0.507,0,0.22,0.056,0.246,0.15,0.118,0.014,0.03,0.058,0.242,1,1.8,2.8,0.123,-2.3,1.2,-1.1,0.2,18,0.485,,0.485,0.485,0.649,1096,245,505,0,0,245,505,72,111,57,244,301,70,30,41,34,117,562,http://www.basketball-reference.com/players/j/jeffeal01.html
2015-16,Alan Anderson,G,2016,SG,anderal01,101187,Alan Anderson,https://stats.nba.com/media/players/230x185/101187.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101187.png,2005,anderal01_2016,33,WAS,13,FALSE,192,9.2,0.495,0.627,0.254,0.6,0.155,0.079,0.103,0.01,0.4,0.03,0.154,0.2,0.2,0.3,0.078,-1.2,-1.7,-2.8,0,0,0.356,0.324,0.409,0.458,0.733,192,21,59,12,37,9,22,11,15,1,26,27,14,4,1,2,25,65,http://www.basketball-reference.com/players/a/anderal01.html
2015-16,Alan Williams,F,2016,PF,willial03,1626210,Alan Williams,https://stats.nba.com/media/players/230x185/1626210.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626210.png,2015,willial03_2016,23,PHO,10,FALSE,68,21.1,0.481,0,0.583,0.219,0.392,0.303,0.117,0.029,0.06,0.166,0.226,0.1,0.2,0.2,0.146,-2.5,4,1.5,0.1,0,0.417,,0.417,0.417,0.643,68,10,24,0,0,10,24,9,14,14,24,38,5,4,5,6,15,29,http://www.basketball-reference.com/players/w/willial03.html
2015-16,Alec Burks,G,2016,SG,burksal01,202692,Alec Burks,https://stats.nba.com/media/players/230x185/202692.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202692.png,2011,burksal01_2016,24,UTA,31,FALSE,797,14.3,0.52,0.237,0.422,0.024,0.136,0.08,0.139,0.012,0.4,0.114,0.259,0.7,0.8,1.5,0.09,-0.9,-1.6,-2.5,-0.1,3,0.41,0.405,0.412,0.458,0.752,797,137,334,32,79,105,255,106,141,16,93,109,63,18,4,51,71,412,http://www.basketball-reference.com/players/b/burksal01.html
2015-16,Alex Len,C,2016,C,lenal01,203458,Alex Len,https://stats.nba.com/media/players/230x185/203458.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203458.png,2013,lenal01_2016,22,PHO,78,FALSE,1821,12.4,0.482,0.011,0.383,0.104,0.254,0.177,0.085,0.01,0.028,0.166,0.204,-0.5,1.8,1.3,0.035,-4.4,0.7,-3.6,-0.7,46,0.423,0.143,0.426,0.424,0.728,1821,264,624,1,7,263,617,174,239,178,416,594,97,38,62,145,230,703,http://www.basketball-reference.com/players/l/lenal01.html
2015-16,Alex Stepheson,F,2016,PF,stephal01,1627293,Alex Stepheson,https://stats.nba.com/media/players/230x185/1627293.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1627293.png,2015,stephal01_2016,28,TOT,8,FALSE,73,14.8,0.341,0,0.444,0.285,0.145,0.218,0.043,0.7,0.06,0,0.198,0,0.1,0.1,0.068,-2,-1.1,-3.2,0,0,0.333,,0.333,0.333,0.333,73,9,27,0,0,9,27,4,12,19,9,28,2,1,5,0,12,22,http://www.basketball-reference.com/players/s/stephal01.html
2015-16,Alexis Ajinca,C,2016,C,ajincal01,201582,Alexis Ajinca,https://stats.nba.com/media/players/230x185/201582.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201582.png,2008,ajincal01_2016,27,NOP,59,FALSE,861,13.8,0.514,0.003,0.197,0.093,0.259,0.173,0.058,0.011,0.034,0.136,0.204,0.2,0.9,1,0.058,-4.3,-0.2,-4.5,-0.5,17,0.476,0,0.478,0.476,0.839,861,150,315,0,1,150,314,52,62,75,194,269,31,19,36,54,134,352,http://www.basketball-reference.com/players/a/ajincal01.html
2015-16,Allen Crabbe,G,2016,SG,crabbal01,203459,Allen Crabbe,https://stats.nba.com/media/players/230x185/203459.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203459.png,2013,crabbal01_2016,23,POR,81,FALSE,2105,12.2,0.572,0.42,0.167,0.014,0.097,0.056,0.072,0.015,0.6,0.081,0.164,3.1,1.2,4.3,0.098,0.4,-1.1,-0.7,0.7,8,0.459,0.393,0.506,0.541,0.867,2105,311,678,112,285,199,393,98,113,27,189,216,99,63,16,64,192,832,http://www.basketball-reference.com/players/c/crabbal01.html
2015-16,Alonzo Gee,F,2016,SF,geeal01,202087,Alonzo Gee,https://stats.nba.com/media/players/230x185/202087.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202087.png,2009,geeal01_2016,28,NOP,73,FALSE,1632,8.4,0.572,0.235,0.259,0.039,0.13,0.083,0.062,0.019,0.7,0.162,0.092,1,0.9,1.9,0.056,-1.8,1,-0.8,0.5,38,0.518,0.283,0.59,0.551,0.667,1632,132,255,17,60,115,195,44,66,60,185,245,72,63,13,55,169,325,http://www.basketball-reference.com/players/g/geeal01.html
2015-16,Amar'e Stoudemire,C,2016,C,stoudam01,2405,Amar'e Stoudemire,https://stats.nba.com/media/players/230x185/2405.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2405.png,2002,stoudam01_2016,33,MIA,52,FALSE,762,17.3,0.599,0,0.303,0.1,0.226,0.165,0.056,0.012,0.041,0.158,0.178,1.1,1.3,2.4,0.15,-1.7,1.4,-0.4,0.3,36,0.566,,0.566,0.566,0.746,762,125,221,0,0,125,221,50,67,65,157,222,27,18,41,47,92,300,http://www.basketball-reference.com/players/s/stoudam01.html
2015-16,Amir Johnson,F,2016,PF,johnsam01,101161,Amir Johnson,https://stats.nba.com/media/players/230x185/101161.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101161.png,2005,johnsam01_2016,28,BOS,79,FALSE,1800,16,0.602,0.101,0.284,0.103,0.196,0.149,0.114,0.014,0.036,0.164,0.136,3,2.9,5.9,0.158,-0.2,3.2,3,2.3,76,0.585,0.233,0.624,0.596,0.57,1800,249,426,10,43,239,383,69,121,178,327,505,138,52,83,94,214,577,http://www.basketball-reference.com/players/j/johnsam01.html
2015-16,Anderson Varejao,C,2016,C,varejan01,2760,Anderson Varejao,https://stats.nba.com/media/players/230x185/2760.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2760.png,2004,varejan01_2016,33,TOT,53,FALSE,496,11.1,0.473,0.008,0.403,0.085,0.228,0.158,0.098,0.016,0.016,0.131,0.15,0.3,0.8,1,0.101,-3.8,1.4,-2.4,0,0,0.427,0,0.431,0.427,0.64,496,53,124,0,1,53,123,32,50,37,104,141,35,16,10,22,70,138,http://www.basketball-reference.com/players/v/varejan01.html
2015-16,Andre Drummond,C,2016,C,drumman01,203083,Andre Drummond,https://stats.nba.com/media/players/230x185/203083.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203083.png,2012,drumman01_2016,22,DET,81,FALSE,2666,21.2,0.499,0.006,0.553,0.156,0.342,0.245,0.044,0.023,0.032,0.105,0.241,2,5.5,7.4,0.133,-2.1,1.6,-0.5,1,81,0.521,0.333,0.522,0.522,0.355,2666,552,1060,2,6,550,1054,208,586,395,803,1198,67,119,112,155,245,1314,http://www.basketball-reference.com/players/d/drumman01.html
2015-16,Andre Iguodala,F,2016,SF,iguodan01,2738,Andre Iguodala,https://stats.nba.com/media/players/230x185/2738.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2738.png,2004,iguodan01_2016,32,GSW,65,FALSE,1732,12.2,0.565,0.418,0.226,0.034,0.124,0.082,0.163,0.02,0.8,0.163,0.121,2.3,2.1,4.4,0.122,0.3,1.3,1.6,1.6,1,0.478,0.351,0.57,0.552,0.614,1732,176,368,54,154,122,214,51,83,52,211,263,219,73,19,79,102,457,http://www.basketball-reference.com/players/i/iguodan01.html
2015-16,Andre Miller,G,2016,PG,millean02,1889,Andre Miller,https://stats.nba.com/media/players/230x185/1889.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1889.png,1999,millean02_2016,39,TOT,39,FALSE,461,13.4,0.6,0.075,0.302,0.031,0.095,0.064,0.283,0.018,0,0.236,0.154,0.6,0.4,1,0.1,-1.1,-1.8,-2.9,-0.1,4,0.557,0.25,0.582,0.566,0.75,461,59,106,2,8,57,98,24,32,12,39,51,87,16,0,37,46,144,http://www.basketball-reference.com/players/m/millean02.html
2015-16,Andre Roberson,G,2016,SG,roberan03,203460,Andre Roberson,https://stats.nba.com/media/players/230x185/203460.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203460.png,2013,roberan03_2016,24,OKC,70,FALSE,1553,10.2,0.566,0.376,0.197,0.059,0.114,0.088,0.04,0.017,0.02,0.105,0.091,1.8,1.6,3.4,0.105,0,1.3,1.4,1.3,70,0.496,0.311,0.608,0.555,0.611,1553,136,274,32,103,104,171,33,54,79,172,251,47,53,42,35,133,337,http://www.basketball-reference.com/players/r/roberan03.html
2015-16,Andrea Bargnani,C,2016,C,bargnan01,200745,Andrea Bargnani,https://stats.nba.com/media/players/230x185/200745.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/200745.png,2006,bargnan01_2016,30,BRK,46,FALSE,634,11.8,0.5,0.057,0.204,0.049,0.124,0.086,0.048,0.3,0.011,0.079,0.232,0.1,0,0.2,0.013,-3.7,-4.2,-7.9,-0.9,0,0.455,0.188,0.471,0.461,0.825,634,127,279,3,16,124,263,47,57,28,69,97,18,4,9,26,61,304,http://www.basketball-reference.com/players/b/bargnan01.html
2015-16,Andrew Bogut,C,2016,C,bogutan01,101106,Andrew Bogut,https://stats.nba.com/media/players/230x185/101106.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/101106.png,2005,bogutan01_2016,31,GSW,70,FALSE,1451,15.9,0.623,0.004,0.179,0.095,0.26,0.183,0.148,0.011,0.058,0.216,0.114,2.6,2.9,5.4,0.18,-0.6,5.1,4.5,2.4,66,0.627,0.01,0.626,0.629,0.48,1451,175,279,1,1,174,278,24,50,121,371,492,162,33,114,83,221,375,http://www.basketball-reference.com/players/b/bogutan01.html
2015-16,Andrew Goudelock,G,2016,PG,goudean01,202726,Andrew Goudelock,https://stats.nba.com/media/players/230x185/202726.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202726.png,2011,goudean01_2016,27,HOU,8,FALSE,50,12.4,0.506,0.45,0.2,0.022,0.022,0.022,0.133,0.059,0.033,0.243,0.248,-0.1,0.1,0,-0.033,-4.1,0.6,-3.6,0,0,0.45,0.111,0.727,0.475,0.75,50,9,20,1,9,8,11,3,4,1,1,2,4,6,2,7,4,22,http://www.basketball-reference.com/players/g/goudean01.html
2015-16,Andrew Nicholson,F,2016,PF,nichoan01,203094,Andrew Nicholson,https://stats.nba.com/media/players/230x185/203094.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203094.png,2012,nichoan01_2016,26,ORL,56,FALSE,823,14.8,0.567,0.368,0.21,0.045,0.228,0.135,0.048,0.6,0.022,0.108,0.204,0.8,0.8,1.6,0.092,-1.7,-2,-3.7,-0.4,0,0.471,0.36,0.536,0.537,0.785,823,146,310,41,114,105,196,51,65,34,167,201,25,10,22,41,69,384,http://www.basketball-reference.com/players/n/nichoan01.html
2015-16,Andrew Wiggins,F,2016,SF,wiggian01,203952,Andrew Wiggins,https://stats.nba.com/media/players/230x185/203952.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203952.png,2014,wiggian01_2016,20,MIN,81,FALSE,2845,16.5,0.543,0.147,0.437,0.043,0.075,0.059,0.101,0.014,0.013,0.106,0.272,3.4,0.7,4.1,0.069,0.4,-2.5,-2.1,-0.1,81,0.459,0.3,0.486,0.481,0.761,2845,594,1294,57,190,537,1104,430,565,105,186,291,164,78,46,182,165,1675,http://www.basketball-reference.com/players/w/wiggian01.html
2015-16,Anthony Bennett,F,2016,PF,bennean01,203461,Anthony Bennett,https://stats.nba.com/media/players/230x185/203461.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203461.png,2013,bennean01_2016,22,TOR,19,FALSE,84,10.4,0.446,0.519,0.37,0.083,0.228,0.157,0,0.031,0,0.113,0.192,0,0.1,0.1,0.054,-4.8,-4.6,-9.4,-0.2,0,0.296,0.214,0.385,0.352,0.9,84,8,27,3,14,5,13,9,10,6,17,23,0,5,0,4,8,28,http://www.basketball-reference.com/players/b/bennean01.html
2015-16,Anthony Brown,F,2016,SF,brownan02,1626148,Anthony Brown,https://stats.nba.com/media/players/230x185/1626148.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626148.png,2015,brownan02_2016,23,LAL,29,FALSE,599,4.9,0.427,0.556,0.159,0.016,0.113,0.063,0.048,0.012,0.7,0.1,0.11,-0.4,0.1,-0.3,-0.024,-4,-1.1,-5,-0.5,11,0.31,0.286,0.339,0.389,0.85,599,39,126,20,70,19,56,17,20,9,61,70,19,14,5,15,34,115,http://www.basketball-reference.com/players/b/brownan02.html
2015-16,Anthony Davis,C,2016,C,davisan02,203076,Anthony Davis,https://stats.nba.com/media/players/230x185/203076.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203076.png,2012,davisan02_2016,22,NOP,61,FALSE,2164,25,0.559,0.095,0.379,0.064,0.264,0.161,0.1,0.018,0.047,0.084,0.296,4.4,2.8,7.2,0.16,1,1.2,2.2,2.3,61,0.493,0.324,0.511,0.508,0.758,2164,560,1136,35,108,525,1028,326,430,130,497,627,116,78,125,121,148,1481,http://www.basketball-reference.com/players/d/davisan02.html
2015-16,Anthony Morrow,G,2016,SG,morroan01,201627,Anthony Morrow,https://stats.nba.com/media/players/230x185/201627.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201627.png,2008,morroan01_2016,30,OKC,68,FALSE,926,10.7,0.543,0.613,0.117,0.012,0.058,0.036,0.037,0.012,0.4,0.046,0.169,1.4,0.5,1.9,0.097,0.5,-3.2,-2.7,-0.2,6,0.408,0.387,0.442,0.527,0.744,926,136,333,79,204,57,129,29,39,10,52,62,24,22,5,17,64,380,http://www.basketball-reference.com/players/m/morroan01.html
2015-16,Anthony Tolliver,F,2016,PF,tollian01,201229,Anthony Tolliver,https://stats.nba.com/media/players/230x185/201229.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201229.png,2008,tollian01_2016,30,DET,72,FALSE,1341,10.2,0.543,0.819,0.142,0.031,0.161,0.093,0.056,0.01,0.9,0.074,0.124,1.5,1.3,2.8,0.1,0,0,0,0.7,5,0.386,0.36,0.5,0.533,0.617,1341,128,332,98,272,30,60,29,47,39,190,229,52,26,16,28,86,383,http://www.basketball-reference.com/players/t/tollian01.html
2015-16,Archie Goodwin,G,2016,PG,goodwar01,203462,Archie Goodwin,https://stats.nba.com/media/players/230x185/203462.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203462.png,2013,goodwar01_2016,21,PHO,57,FALSE,1114,11.1,0.498,0.235,0.457,0.026,0.115,0.069,0.172,0.012,0.01,0.165,0.232,-0.4,0.5,0.1,0.004,-2.9,-1.7,-4.6,-0.7,13,0.417,0.232,0.474,0.444,0.674,1114,176,422,23,99,153,323,130,193,27,115,142,118,27,13,100,84,505,http://www.basketball-reference.com/players/g/goodwar01.html
2015-16,Aron Baynes,C,2016,C,baynear01,203382,Aron Baynes,https://stats.nba.com/media/players/230x185/203382.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203382.png,2012,baynear01_2016,29,DET,81,FALSE,1233,17.8,0.563,0.005,0.43,0.119,0.225,0.17,0.066,0.9,0.032,0.128,0.185,2.4,1.7,4.1,0.158,-1.3,1.1,-0.2,0.6,1,0.505,0,0.508,0.505,0.764,1233,194,384,0,2,194,382,126,165,140,244,384,51,21,52,67,151,514,http://www.basketball-reference.com/players/b/baynear01.html
2015-16,Arron Afflalo,G,2016,SG,afflaar01,201167,Arron Afflalo,https://stats.nba.com/media/players/230x185/201167.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201167.png,2007,afflaar01_2016,30,NYK,71,FALSE,2371,10.9,0.531,0.298,0.164,0.011,0.11,0.061,0.099,0.5,0.3,0.087,0.179,1.8,0.9,2.7,0.055,-0.6,-1.8,-2.4,-0.2,57,0.443,0.382,0.469,0.5,0.84,2371,354,799,91,238,263,561,110,131,23,243,266,144,25,10,82,142,909,http://www.basketball-reference.com/players/a/afflaar01.html
2015-16,Austin Rivers,G,2016,SG,riverau01,203085,Austin Rivers,https://stats.nba.com/media/players/230x185/203085.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203085.png,2012,riverau01_2016,23,LAC,67,FALSE,1464,11.1,0.523,0.359,0.225,0.017,0.079,0.048,0.106,0.016,0.5,0.097,0.194,0.6,1.3,1.9,0.063,-1.2,-1,-2.2,-0.1,7,0.438,0.335,0.495,0.498,0.681,1464,226,516,62,185,164,331,79,116,22,108,130,99,48,9,61,137,593,http://www.basketball-reference.com/players/r/riverau01.html
2015-16,Avery Bradley,G,2016,SG,bradlav01,202340,Avery Bradley,https://stats.nba.com/media/players/230x185/202340.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202340.png,2010,bradlav01_2016,25,BOS,76,FALSE,2536,13.2,0.538,0.399,0.121,0.02,0.073,0.046,0.098,0.022,0.6,0.092,0.198,2,2.8,4.8,0.09,0.5,-0.3,0.2,1.4,72,0.447,0.361,0.505,0.52,0.78,2536,456,1019,147,407,309,612,96,123,48,172,220,158,117,19,109,164,1155,http://www.basketball-reference.com/players/b/bradlav01.html
2015-16,Axel Toupane,F,2016,SF,toupaax01,1626253,Axel Toupane,https://stats.nba.com/media/players/230x185/1626253.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626253.png,2015,toupaax01_2016,23,DEN,21,FALSE,305,7.1,0.49,0.571,0.243,0.029,0.085,0.056,0.07,0.012,0.016,0.072,0.12,0.2,0.1,0.3,0.049,-1.7,-1.1,-2.8,-0.1,0,0.357,0.325,0.4,0.45,0.765,305,25,70,13,40,12,30,13,17,8,23,31,15,7,6,6,40,76,http://www.basketball-reference.com/players/t/toupaax01.html
2015-16,Ben McLemore,G,2016,SG,mclembe01,203463,Ben McLemore,https://stats.nba.com/media/players/230x185/203463.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/203463.png,2013,mclembe01_2016,22,SAC,68,FALSE,1443,8.6,0.531,0.407,0.226,0.026,0.085,0.056,0.079,0.017,0.6,0.165,0.176,-0.4,0.7,0.3,0.01,-2,-1.2,-3.2,-0.4,53,0.429,0.362,0.474,0.502,0.718,1443,195,455,67,185,128,270,74,103,34,114,148,79,52,10,99,140,531,http://www.basketball-reference.com/players/m/mclembe01.html
2015-16,Beno Udrih,G,2016,PG,udrihbe01,2757,Beno Udrih,https://stats.nba.com/media/players/230x185/2757.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/2757.png,2004,udrihbe01_2016,33,TOT,44,FALSE,707,9.5,0.496,0.222,0.101,0.013,0.1,0.058,0.249,0.01,0.1,0.204,0.167,-0.1,0.5,0.4,0.029,-2.8,-2,-4.8,-0.5,5,0.434,0.341,0.461,0.472,0.9,707,86,198,15,44,71,154,18,20,8,64,72,116,14,1,53,51,205,http://www.basketball-reference.com/players/u/udrihbe01.html
2015-16,Bismack Biyombo,C,2016,C,biyombi01,202687,Bismack Biyombo,https://stats.nba.com/media/players/230x185/202687.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202687.png,2011,biyombi01_2016,23,TOR,82,FALSE,1808,14.9,0.586,0.003,0.785,0.117,0.295,0.208,0.024,0.5,0.061,0.155,0.115,2.8,3.1,5.9,0.156,-2.4,2.3,-0.1,0.9,22,0.542,0,0.544,0.542,0.628,1808,156,288,0,1,156,287,142,226,182,473,655,29,19,133,71,225,454,http://www.basketball-reference.com/players/b/biyombi01.html
2015-16,Blake Griffin,F,2016,PF,griffbl01,201933,Blake Griffin,https://stats.nba.com/media/players/230x185/201933.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/201933.png,2009,griffbl01_2016,26,LAC,35,FALSE,1170,22.1,0.544,0.03,0.322,0.048,0.223,0.137,0.272,0.012,0.011,0.108,0.298,2.2,1.6,3.8,0.156,1.7,1.6,3.3,1.6,35,0.499,0.333,0.504,0.504,0.727,1170,301,603,6,18,295,585,141,194,51,243,294,170,28,17,83,95,749,http://www.basketball-reference.com/players/g/griffbl01.html
2015-16,Boban Marjanovic,C,2016,C,marjabo01,1626246,Boban Marjanovic,https://stats.nba.com/media/players/230x185/1626246.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626246.png,2015,marjabo01_2016,27,SAS,54,FALSE,508,27.7,0.662,0,0.655,0.169,0.262,0.217,0.066,0.012,0.035,0.115,0.228,2.3,1.2,3.4,0.325,2.7,0.9,3.6,0.7,4,0.603,,0.603,0.603,0.763,508,105,174,0,0,105,174,87,114,73,121,194,21,12,23,29,54,297,http://www.basketball-reference.com/players/m/marjabo01.html
2015-16,Bobby Portis,F,2016,PF,portibo01,1626171,Bobby Portis,https://stats.nba.com/media/players/230x185/1626171.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/1626171.png,2015,portibo01_2016,20,CHI,62,FALSE,1102,13.8,0.469,0.119,0.151,0.12,0.2,0.161,0.075,0.011,0.015,0.104,0.207,0.3,1.3,1.5,0.066,-2.4,-0.9,-3.3,-0.4,4,0.427,0.308,0.443,0.445,0.727,1102,186,436,16,52,170,384,48,66,123,214,337,52,25,22,54,100,436,http://www.basketball-reference.com/players/p/portibo01.html
2015-16,Bojan Bogdanovic,F,2016,SF,bogdabo02,202711,Bojan Bogdanovic,https://stats.nba.com/media/players/230x185/202711.png,https://ak-static.cms.nba.com/wp-content/uploads/headshots/nba/latest/260x190/202711.png,2014,bogdabo02_2016,26,BRK,79,FALSE,2115,10.7,0.55,0.451,0.176,0.019,0.118,0.068,0.073,0.7,0.2,0.125,0.194,0.9,0,0.9,0.021,-0.5,-2.9,-3.4,-0.8,39,0.433,0.382,0.474,0.519,0.833,2115,324,749,129,338,195,411,110,132,36,219,255,99,29,5,115,119,887,http://www.basketball-reference.com/players/b/bogdabo02.html
